"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.470982166E0,8.398885746E-3,1.816131934E-2,-4.845002890E-3,2.058758983E-2
6.480915166E0,-4.090445291E-2,2.467681692E-2,4.870496750E-2,6.822238211E-2
6.490848166E0,-5.484558547E-2,1.302477793E-2,4.849914551E-2,7.436296256E-2
6.500781167E0,-5.046179999E-2,2.427502641E-2,6.968009949E-2,8.939231751E-2
6.510714167E0,-8.453308705E-2,3.813495120E-2,4.385060906E-2,1.025816418E-1
6.520648167E0,-4.548843244E-2,2.349138760E-2,8.538221240E-2,9.955483399E-2
6.530581167E0,-3.938055888E-2,-3.164988197E-3,-1.056591868E-3,3.952166437E-2
6.540514166E0,-1.105847351E-2,9.393783779E-3,-6.262134075E-2,6.428036502E-2
6.550447166E0,-1.099177871E-2,1.790870820E-2,-2.790992975E-2,3.493572967E-2
6.560380166E0,3.492066823E-4,-1.491326071E-2,9.667201638E-3,1.777588473E-2
6.570313167E0,1.784369219E-2,-5.119293492E-2,3.828113616E-2,6.636685409E-2
6.580247167E0,-5.046357242E-2,-7.190357633E-2,-1.481918335E-2,8.908593955E-2
6.590180167E0,-3.615715334E-2,-2.918245062E-2,6.081279695E-2,7.653202882E-2
6.600113166E0,2.346573522E-2,1.917166110E-3,1.184710211E-1,1.207878267E-1
6.610046166E0,4.424714165E-2,-2.456413240E-2,1.397385138E-1,1.486205181E-1
6.619979166E0,7.861765997E-2,-9.931609989E-2,1.894293219E-1,2.278769232E-1
6.629912167E0,6.429989364E-2,-6.858450486E-2,1.245965642E-1,1.560852794E-1
6.639846167E0,-2.010241678E-2,3.584332917E-3,5.512637973E-2,5.878666809E-2
6.649779167E0,-4.911997363E-2,8.415857517E-3,6.873928249E-2,8.490398945E-2
6.659711916E0,-1.171984842E-2,-4.607453358E-2,4.240342319E-2,6.370453508E-2
6.669644916E0,-1.113015672E-2,-4.752104794E-2,-2.268427312E-2,5.382106124E-2
6.679577916E0,6.533466808E-2,-1.794926641E-2,3.648370206E-2,7.695359338E-2
6.689510917E0,1.115496902E-1,-3.667134744E-2,5.121108413E-2,1.281042397E-1
6.699444917E0,4.371670783E-2,-7.114114966E-2,-3.763092577E-2,9.158766452E-2
6.709377917E0,1.081376754E-2,-9.375421009E-3,-2.258136213E-2,2.673488364E-2
6.719310916E0,-2.044424135E-3,5.459338775E-2,2.614582479E-2,6.056584689E-2
6.729243916E0,-2.838108743E-2,1.005873668E-2,9.536340952E-2,1.000042208E-1
6.739176916E0,1.507467013E-3,-3.203772596E-2,1.141125065E-1,1.185341828E-1
6.749109917E0,9.235624133E-2,-1.740637528E-2,1.367377228E-1,1.659212525E-1
6.759042917E0,1.251912260E-1,-3.221504278E-2,9.335547566E-2,1.594549996E-1
6.768976917E0,6.062681895E-2,-4.852956017E-2,-4.235372186E-2,8.845658337E-2
6.778909917E0,2.801755507E-2,-7.419714667E-3,-1.353536868E-1,1.384220217E-1
6.788842916E0,2.025051579E-2,3.670762301E-2,-1.750276297E-1,1.799783436E-1
6.798775916E0,4.584164081E-2,-8.955632038E-3,-8.205573142E-2,9.441823148E-2
6.808708916E0,1.123650296E-1,-5.496051980E-2,5.491471052E-2,1.366096045E-1
6.818641917E0,1.486719082E-1,-3.687964993E-2,8.933083713E-2,1.773229915E-1
6.828575917E0,1.551244386E-1,1.427731091E-2,1.529181379E-1,2.182919832E-1
6.838508917E0,1.303644221E-1,6.057313420E-3,5.541289330E-2,1.417820946E-1
6.848441917E0,1.696027658E-1,-3.149421813E-2,6.530755162E-3,1.726257069E-1
6.858374916E0,1.590715832E-1,-8.481386304E-4,4.953410268E-2,1.666076686E-1
6.868307916E0,6.265033929E-2,6.533203684E-2,-1.019315869E-1,1.363209025E-1
6.878240916E0,1.713398091E-1,3.636920627E-2,-8.803100109E-2,1.960344523E-1
6.888174917E0,1.995082589E-1,1.589178197E-2,-9.976402402E-2,2.236268199E-1
6.898107917E0,2.329466031E-1,1.412303578E-2,1.466013908E-2,2.338343425E-1
6.908040917E0,2.400000811E-1,3.705718601E-2,8.118274212E-3,2.429797941E-1
6.917973917E0,2.331953108E-1,1.610409072E-2,-3.855244696E-2,2.369086024E-1
6.927906916E0,2.164742657E-1,-3.488702847E-2,-4.091647625E-2,2.230523941E-1
6.937840917E0,1.770551518E-1,-3.485214617E-3,-1.637752479E-1,2.412115365E-1
6.947773917E0,1.968486711E-1,4.426218909E-2,-7.870820045E-2,2.165722086E-1
6.957706917E0,1.330846565E-1,4.434796044E-2,-4.003997862E-2,1.458816893E-1
6.967639917E0,1.169493197E-1,1.707077251E-2,-6.978827298E-2,1.372550826E-1
6.977572917E0,2.100560695E-1,1.214539781E-3,1.791651195E-1,2.760890571E-1
6.987505917E0,1.301437811E-1,-1.131723108E-2,1.990842444E-1,2.381176597E-1
6.997439917E0,1.249909041E-1,-2.819145491E-2,1.300900233E-1,1.825949024E-1
7.007372917E0,1.806329534E-1,-2.270327657E-3,1.299672318E-1,2.225419052E-1
7.017305917E0,1.549584142E-1,-2.790242887E-2,4.514635205E-2,1.637951427E-1
7.027238917E0,1.768117980E-1,-4.935263343E-2,-5.372304797E-2,1.912701237E-1
7.037171917E0,2.214950140E-1,-2.854035553E-2,-3.116682887E-2,2.254904972E-1
7.047104917E0,1.696510419E-1,-1.682200089E-2,-7.698502600E-2,1.870592151E-1
7.057038917E0,1.433677253E-1,-3.747836826E-3,-1.388000357E-1,1.995840696E-1
7.066971917E0,1.629129481E-1,1.290606575E-2,2.093010843E-2,1.647582005E-1
7.076904917E0,1.200877579E-1,2.484192768E-2,1.770583677E-1,2.153784032E-1
7.086837917E0,9.039815499E-2,2.167627710E-2,1.421569222E-1,1.698536957E-1
7.096770917E0,1.285722505E-1,-7.920663904E-2,1.994456023E-1,2.501660720E-1
7.106703917E0,8.069347635E-2,-1.009477197E-1,1.363787037E-1,1.878856835E-1
7.116637917E0,4.157139181E-2,1.700912321E-2,-3.939503074E-2,5.974495239E-2
7.126570917E0,1.423624519E-1,1.779590948E-2,5.847800374E-2,1.549304328E-1
7.136503917E0,8.556269950E-2,-9.905491208E-2,-6.485380769E-2,1.460782924E-1
7.146436917E0,1.428740741E-1,-6.071292833E-2,-5.584149420E-2,1.649767656E-1
7.156369917E0,1.813478851E-1,1.815014568E-2,1.231599033E-2,1.826695564E-1
7.166302917E0,1.344105401E-1,-5.310062100E-3,5.188234448E-3,1.346154071E-1
7.176236917E0,1.707175740E-1,-2.101988603E-2,1.874056005E-1,2.543760696E-1
7.186169917E0,7.627443398E-2,-1.587718677E-2,1.805567569E-1,1.966484599E-1
7.196102917E0,8.430296257E-2,-2.801645414E-2,1.189037150E-1,1.484250809E-1
7.206035917E0,1.334338906E-1,-1.577948619E-1,1.510967302E-1,2.559961787E-1
7.215968917E0,7.090951312E-2,-1.437183024E-1,7.656928897E-2,1.776118394E-1
7.225902916E0,7.570444009E-2,9.371719904E-2,-5.093158722E-2,1.307979443E-1
7.235835917E0,8.165569964E-2,1.805575974E-1,-1.656907958E-1,2.583062892E-1
7.245768917E0,7.213972162E-2,5.523480903E-3,-1.546986151E-1,1.707814679E-1
7.255701917E0,1.632615700E-1,-7.969563986E-2,-7.995541155E-2,1.984908136E-1
7.265634917E0,1.996669560E-1,-1.061589411E-3,-9.835133672E-2,2.225780890E-1
7.275567917E0,1.338891237E-1,1.407113809E-1,-5.751028955E-2,2.025670841E-1
7.285501916E0,1.056418919E-1,2.050971190E-1,3.147263825E-2,2.328423597E-1
7.295434917E0,1.958818705E-1,1.278732342E-1,2.026995778E-2,2.348023476E-1
7.305367917E0,3.615166061E-1,-1.007925858E-1,4.647951722E-2,3.781715846E-1
7.315300917E0,3.238043310E-1,-6.665818535E-1,1.752726281E-1,7.615123809E-1
7.325233917E0,-1.046033807E-1,-2.055847767E-1,4.623919666E-2,2.352552465E-1
7.335166917E0,-1.748133293E-1,7.523162875E-1,-3.336152279E-1,8.413314548E-1
7.345100916E0,1.458403118E-1,4.782211833E-1,-2.507666141E-1,5.593288760E-1
7.355033916E0,6.451275056E-2,-3.998554835E-1,2.743572056E-2,4.059544574E-1
7.364966917E0,-1.069531939E-1,-5.779650345E-1,2.099676669E-1,6.241546186E-1
7.374899917E0,-1.012386918E-1,5.258988042E-2,2.593760544E-1,2.833564996E-1
7.384832917E0,-1.534802198E-1,4.569433118E-1,2.572429901E-1,5.463765405E-1
7.394766917E0,-1.408921329E-1,1.668538252E-1,2.773813856E-1,3.530314790E-1
7.404699916E0,-6.663856977E-2,-2.871721462E-1,1.928861958E-1,3.522976370E-1
7.414632916E0,-5.964562875E-2,-3.081225371E-1,2.249131501E-2,3.146473553E-1
7.424565916E0,-1.173599953E-1,7.890764533E-2,-1.366377354E-1,1.966460162E-1
7.434498917E0,-1.404353466E-1,2.404557985E-1,-2.005197358E-1,3.431460943E-1
7.444431917E0,-1.220811651E-1,9.809878268E-3,-9.162469983E-2,1.529546671E-1
7.454365917E0,-1.076737536E-1,-2.787733883E-1,-9.872555852E-2,3.147300036E-1
7.464298917E0,-5.395680869E-2,-1.100253576E-1,4.160176992E-2,1.294126106E-1
7.474231916E0,-7.812731612E-2,1.384818193E-1,2.974589700E-1,3.372876081E-1
7.484164916E0,-1.471059873E-1,9.576349611E-2,2.095928603E-1,2.733861478E-1
7.494097916E0,-1.962272583E-2,-3.968007336E-2,2.383021045E-1,2.423787379E-1
7.504031917E0,-1.350897124E-1,-7.978423432E-2,-9.256142378E-4,1.568936302E-1
7.513964917E0,-1.729724979E-1,-5.376453579E-2,-1.567656058E-1,2.395528449E-1
7.523897917E0,-1.225732448E-1,7.320965244E-2,-7.547995269E-2,1.614963678E-1
7.533830917E0,-2.066255263E-1,1.093357333E-1,-1.474574232E-1,2.763912125E-1
7.543763916E0,-1.183966426E-1,7.339196680E-3,-1.785745507E-1,2.143839989E-1
7.553696916E0,7.917294446E-2,-2.963049123E-2,5.912704468E-2,1.031616622E-1
7.563630917E0,1.704558380E-2,4.038183974E-2,1.471159458E-1,1.535068286E-1
7.573563917E0,8.353222646E-3,5.447394923E-2,1.253555328E-1,1.369350104E-1
7.583496917E0,1.064620826E-2,-4.346800016E-2,-3.351857901E-2,5.591336090E-2
7.593429917E0,-2.899027593E-2,-5.086919103E-2,-7.263001978E-2,9.329110605E-2
7.603362917E0,-1.271719886E-1,5.895145919E-2,-1.343263310E-1,1.941431236E-1
7.613296917E0,-3.681653654E-2,1.165514350E-1,-1.142832452E-1,1.673330646E-1
7.623229917E0,4.269176401E-2,-4.935927093E-3,4.421956837E-2,6.166295742E-2
7.633162917E0,-5.924357786E-2,-1.053977067E-1,3.446524322E-2,1.257232321E-1
7.643095917E0,-2.877360005E-2,-3.932686043E-2,1.419049072E-1,1.500384108E-1
7.653028917E0,-6.970957311E-2,1.470688483E-2,1.462096274E-1,1.626436970E-1
7.662962083E0,-1.630677897E-1,2.127111074E-2,-4.781677544E-2,1.712600601E-1
7.672896083E0,-9.036563898E-2,-1.430273716E-2,3.959149718E-3,9.157615337E-2
7.682829083E0,-1.726725723E-2,8.989424834E-3,1.922564507E-2,2.736043419E-2
7.692762083E0,7.859723127E-2,1.088658136E-2,5.545616269E-2,9.680613822E-2
7.702695083E0,2.733584281E-2,-7.325001650E-2,-1.772408009E-2,8.016829944E-2
7.712628083E0,-4.355770011E-2,-7.245209998E-2,-7.831058979E-2,1.152351010E-1
7.722562084E0,-1.029857119E-1,3.653100512E-3,2.187852681E-2,1.053473870E-1
7.732495083E0,-1.828749951E-1,3.404343056E-2,1.294456601E-2,1.864665675E-1
7.742428083E0,-7.352433315E-2,3.682500587E-2,1.408032918E-1,1.630566638E-1
7.752361083E0,-3.723654935E-2,-2.138832457E-2,2.162469918E-1,2.204694593E-1
7.762294083E0,-6.679303676E-2,-9.248530034E-2,1.705673736E-1,2.052025085E-1
7.772228083E0,-1.392563744E-2,-1.027826491E-1,1.639436477E-1,1.939992680E-1
7.782161083E0,-9.638681844E-2,-8.525752053E-3,5.794122934E-2,1.127842776E-1
7.792094084E0,-2.116619341E-1,7.159957136E-2,-1.194311339E-1,2.533595641E-1
7.802027083E0,-1.349116647E-1,-1.160190825E-2,-1.649066842E-1,2.133775434E-1
7.811960083E0,-8.227731348E-2,-3.859819686E-2,-1.242878312E-1,1.539702637E-1
7.821893083E0,-6.623604379E-2,2.313418896E-3,9.127503633E-4,6.628271658E-2
7.831827083E0,-8.954650803E-2,-1.596897435E-2,3.225850403E-2,9.651008405E-2
7.841760083E0,-9.684683899E-2,-1.166715953E-3,1.898006201E-2,9.869606985E-2
7.851693083E0,-9.471906463E-2,1.708510732E-2,2.010243505E-1,2.228775260E-1
7.861626083E0,-2.136380372E-1,-5.439468292E-2,1.071800476E-1,2.451276302E-1
7.871559083E0,-1.833118918E-1,-3.985229214E-2,8.816782594E-2,2.072800530E-1
7.881493083E0,-9.962577391E-2,5.381947221E-2,5.298395991E-2,1.250165206E-1
7.891426083E0,-3.804207640E-2,2.186098516E-2,1.436368525E-2,4.616727957E-2
7.901359083E0,1.042541923E-1,-6.971154654E-2,1.576280701E-1,2.014329785E-1
7.911292083E0,2.537377305E-2,-6.499269733E-2,-1.536899704E-1,1.687853254E-1
7.921225083E0,1.898244658E-2,3.920430187E-3,-1.781833720E-1,1.792345310E-1
7.931159083E0,-5.080508636E-2,5.753494835E-2,-7.885847390E-2,1.100458358E-1
7.941092083E0,-1.526154623E-1,3.559221181E-2,-8.909694850E-2,1.802679980E-1
7.951025083E0,-2.996848770E-2,-2.980523162E-2,9.000735998E-2,9.943735182E-2
7.960958083E0,-2.147733472E-2,-7.671696771E-2,9.875304043E-2,1.268815670E-1
7.970891083E0,-3.901779396E-2,-2.340226552E-2,1.258940613E-1,1.338632472E-1
7.980824083E0,-2.081671813E-2,1.551005929E-2,6.395099759E-2,6.901903930E-2
7.990758083E0,-6.868729709E-2,3.873458773E-2,-8.273693204E-2,1.142966010E-1
8.000691083E0,5.938203810E-3,5.470009030E-2,8.759421408E-2,1.034413287E-1
8.010624083E0,-5.286098566E-2,5.836571893E-3,-2.440218508E-2,5.851338320E-2
8.020557083E0,-7.130862214E-4,8.609175375E-3,3.546336293E-3,9.338248963E-3
8.030490083E0,-3.877105974E-2,3.539432924E-2,-5.593212605E-2,7.670955833E-2
8.040424083E0,-1.261465880E-1,2.656637664E-2,-1.377054369E-1,1.886306481E-1
8.050357083E0,-1.235176707E-1,-1.465854024E-2,-8.280592918E-2,1.494266030E-1
8.060290083E0,-1.515384417E-1,-1.855018202E-2,1.041915357E-2,1.530247278E-1
8.070223083E0,-2.050381534E-1,-4.681838164E-3,-2.793741167E-2,2.069856588E-1
8.080156083E0,-8.595629934E-2,5.023862821E-2,6.046781123E-2,1.164850263E-1
8.090090083E0,-5.073661912E-2,6.048609291E-2,1.102358025E-1,1.355902066E-1
8.100023083E0,-9.832149765E-2,5.150748314E-2,-6.762304902E-3,1.112019176E-1
8.109956083E0,2.105152952E-2,-6.583142560E-3,1.338345802E-1,1.356399628E-1
8.119889083E0,-7.892096601E-3,-4.747111363E-2,8.551903725E-2,9.812898425E-2
8.129822083E0,-3.962161948E-2,-2.142103700E-2,-1.473205984E-2,4.738952567E-2
8.139756083E0,1.246367821E-2,3.590566825E-2,1.046370935E-1,1.113260151E-1
8.149689083E0,-1.144508593E-1,8.902737577E-3,-4.149535060E-2,1.220660561E-1
8.159622083E0,-5.290022596E-2,-2.256021165E-2,-1.411938858E-1,1.524569134E-1
8.169555083E0,4.534519393E-2,-4.894713359E-3,-5.914692521E-2,7.468938073E-2
8.179488083E0,-6.176550938E-3,-4.145575855E-2,-4.030485749E-3,4.210670391E-2
8.189421083E0,4.799659560E-3,-1.308844772E-1,1.106661576E-1,1.714665610E-1
8.199355084E0,-7.847263075E-2,-7.384895411E-2,5.846513987E-2,1.225960618E-1
8.209288083E0,-1.304228303E-1,8.622527126E-2,2.721411109E-2,1.586994642E-1
8.219221083E0,-3.593040015E-2,3.066430637E-2,1.676361644E-1,1.741642241E-1
8.229154083E0,-4.861681159E-2,-7.772546623E-2,1.745218456E-1,1.971362906E-1
8.239087083E0,-3.002774558E-2,-7.180535224E-2,1.430696726E-1,1.628699031E-1
8.249021083E0,4.156604709E-2,-2.111569357E-2,7.463853836E-2,8.800295560E-2
8.258954083E0,1.259662836E-1,6.389179453E-4,6.803059995E-2,1.431645045E-1
8.268887084E0,9.925780132E-2,1.271282898E-2,7.247039080E-3,1.003306868E-1
8.278820083E0,4.601615279E-2,-3.272125633E-2,-1.074063349E-1,1.213436760E-1
8.288753083E0,3.992231254E-2,-5.379187153E-2,-6.052394450E-2,9.028014366E-2
8.298687083E0,-3.920700621E-2,2.642018711E-2,-1.140598816E-1,1.234701268E-1
8.308620083E0,-4.476644749E-2,6.239341811E-2,-5.966031075E-2,9.724364310E-2
8.318553083E0,-2.791433344E-3,-4.538875569E-2,4.022299647E-3,4.565205513E-2
8.328486083E0,-5.523068857E-2,-1.031892407E-1,3.222049713E-2,1.213944348E-1
8.338419084E0,-8.782261181E-2,-9.878541939E-3,1.397402680E-1,1.653412811E-1
8.348353083E0,-1.016021968E-1,5.432163840E-2,1.635723495E-1,2.000743870E-1
8.358286083E0,-1.300038773E-1,-2.396244706E-2,7.424034297E-2,1.516141007E-1
8.368219083E0,-7.128554391E-2,-8.066588480E-2,4.514635205E-3,1.077450494E-1
8.378152083E0,5.186342326E-2,-1.465776365E-2,7.385325730E-2,9.142739371E-2
8.388085083E0,9.035194371E-2,5.728632292E-2,5.696357489E-2,1.212024975E-1
8.398019083E0,1.170980491E-1,3.494850646E-2,-5.064624310E-2,1.322814921E-1
8.407952083E0,7.910423054E-2,-3.460845432E-2,-3.956109166E-2,9.497528296E-2
8.417885083E0,-2.569067387E-2,-3.622216707E-2,-3.490846217E-2,5.648589950E-2
8.427818083E0,-1.148235919E-1,5.804305312E-2,-1.533052236E-1,2.001398132E-1
8.437751083E0,-6.592613222E-2,8.812811055E-2,-3.819050431E-2,1.164960660E-1
8.447685083E0,-6.478745093E-2,7.829787210E-3,4.893300891E-2,8.156689725E-2
8.457618083E0,-1.989844032E-2,-7.605713683E-2,3.336889029E-2,8.540561357E-2
8.467551083E0,2.193849731E-2,-9.598555326E-2,4.145851314E-2,1.068331990E-1
8.477484083E0,-1.039413297E-1,1.246907774E-2,-9.567214251E-3,1.051228306E-1
8.487417083E0,-1.639483986E-1,8.675152981E-2,-9.456643403E-2,2.082011426E-1
8.497351083E0,-4.377331618E-2,3.145779180E-2,4.734198153E-2,7.174231032E-2
8.507284083E0,-2.418970275E-2,-3.149040830E-2,8.129559338E-2,9.047519570E-2
8.517217083E0,-1.431224803E-2,-3.631708383E-2,6.805164993E-2,7.845252118E-2
8.527150083E0,6.338197215E-2,1.781509565E-3,2.191302538E-1,2.281195220E-1
8.537083083E0,-2.086380648E-2,6.506911313E-2,1.364155412E-3,6.834580327E-2
8.547017084E0,3.770507578E-2,9.180028075E-2,-4.469728589E-2,1.088430597E-1
8.556950083E0,-3.194049773E-2,1.953812392E-2,-1.157134742E-1,1.216204826E-1
8.566883083E0,-5.389543120E-2,-5.973937606E-2,-1.747089565E-1,1.923453405E-1
8.576816083E0,3.611640556E-2,-7.330134409E-2,-6.138231575E-2,1.022021061E-1
8.586749083E0,-7.757300008E-3,-7.002711346E-2,-5.655777812E-2,9.034796395E-2
8.596683083E0,1.126678971E-2,1.171050201E-2,4.091238320E-2,4.402158001E-2
8.606616083E0,6.944862284E-2,5.124022884E-2,2.644029057E-1,2.781322865E-1
8.616549083E0,-9.139233696E-2,-3.983957901E-2,1.003370512E-1,1.414470754E-1
8.626482083E0,-8.388201786E-2,-9.459611778E-2,6.752481580E-2,1.433325475E-1
8.636415083E0,-4.866518816E-2,-7.486126246E-4,1.640319407E-1,1.711003756E-1
8.646349083E0,-5.603829869E-2,5.214060412E-2,1.113005805E-1,1.350805417E-1
8.656282083E0,2.780898306E-2,-1.229023060E-2,4.794482946E-2,5.677231701E-2
8.666214291E0,3.604174392E-2,-1.807656212E-2,-1.058030283E-1,1.132256606E-1
8.676147291E0,-3.921077035E-2,1.361986460E-2,-9.741461277E-2,1.058895274E-1
8.686081292E0,-8.125216867E-2,2.976667197E-2,-6.205766916E-2,1.064853228E-1
8.696014292E0,-1.343925873E-1,1.003217753E-2,-1.380551004E-1,1.929280251E-1
8.705947292E0,-7.280016462E-2,-4.776086144E-2,6.435445547E-3,8.730623583E-2
8.715880292E0,-5.238203474E-2,-4.994130643E-2,1.592939419E-1,1.749644866E-1
8.725813292E0,-6.626731725E-2,-6.109819589E-3,1.934299868E-1,2.045576863E-1
8.735747292E0,1.907514322E-2,-1.569045960E-2,1.805333680E-1,1.822151162E-1
8.745680292E0,9.142138118E-2,-5.282644597E-2,1.721034372E-1,2.019111077E-1
8.755613292E0,1.874486689E-2,2.179831489E-2,3.523941457E-2,4.547914804E-2
8.765546292E0,3.746036980E-3,4.245397876E-2,-9.402322769E-3,4.364374846E-2
8.775479292E0,7.122956595E-2,-4.818959026E-2,-3.037043810E-2,9.120444718E-2
8.785413292E0,4.952721393E-2,-8.524811016E-3,-2.024937558E-1,2.086368579E-1
8.795346292E0,1.062440454E-1,5.755880317E-3,-1.014105999E-1,1.469865202E-1
8.805279292E0,2.636701399E-2,-2.715280669E-2,-5.209810674E-2,6.439493042E-2
8.815212292E0,-5.416278600E-2,-4.724898339E-2,7.095011473E-3,7.222473957E-2
8.825145292E0,-3.904548601E-2,-9.786320385E-3,1.197164780E-1,1.263026411E-1
8.835079292E0,-8.734800062E-2,-8.607466891E-4,1.446086597E-1,1.689440102E-1
8.845012292E0,-8.230790173E-2,-6.040313554E-2,1.871512467E-1,2.131870507E-1
8.854945292E0,-3.900895005E-2,-3.276534799E-2,1.108257866E-1,1.219738545E-1
8.864878292E0,4.758830463E-2,1.080848677E-2,1.329879034E-1,1.416589304E-1
8.874811292E0,3.467849300E-2,-3.517230864E-2,8.285563052E-2,9.646110449E-2
8.884745291E0,-6.934331814E-3,-3.186604623E-3,-1.238294095E-1,1.240643464E-1
8.894678291E0,1.327488801E-2,3.203236297E-2,-7.945898294E-2,8.669501081E-2
8.904611292E0,-9.479279436E-2,-5.406892905E-3,-1.982171023E-1,2.197838210E-1
8.914544292E0,-7.551340059E-2,-2.495145790E-2,-1.780523944E-1,1.950064206E-1
8.924478292E0,1.501434331E-2,3.121479431E-2,7.291945696E-2,8.072819267E-2
8.934411291E0,-8.275343215E-2,-1.577523965E-3,1.948356575E-1,2.116873934E-1
8.944344291E0,-6.465532213E-2,-7.148961173E-2,1.948719102E-1,2.174077659E-1
8.954277291E0,-1.348179722E-2,-5.005192844E-2,7.392985582E-2,9.029162740E-2
8.964210292E0,-2.537915432E-2,-1.656634052E-2,7.063202620E-2,7.685979597E-2
8.974144292E0,-3.702576636E-2,5.852408711E-2,1.434146583E-2,7.072237121E-2
8.984077292E0,2.888917392E-2,9.472764359E-2,-1.347619486E-1,1.672384334E-1
8.994010292E0,1.585495913E-1,1.183378690E-2,-7.058174014E-2,1.739534232E-1
9.003943291E0,9.940131392E-2,-6.358414876E-2,-1.180915368E-1,1.669406369E-1
9.013876291E0,7.374972504E-2,5.687440485E-2,-1.524562079E-1,1.786522185E-1
9.023810292E0,8.151616132E-2,9.345352616E-2,-1.212923026E-1,1.734654686E-1
9.033743292E0,-1.304339309E-2,1.331215488E-2,-2.997633576E-2,3.529765257E-2
9.043676292E0,-9.591346806E-2,8.177233332E-2,-8.724045753E-3,1.263416670E-1
9.053609292E0,-8.029506169E-4,1.181275611E-1,1.002534360E-1,1.549371384E-1
9.063542292E0,-3.478992814E-3,-3.916436722E-2,4.114861071E-2,5.691361185E-2
9.073476292E0,-4.348379678E-2,-5.137095066E-2,-1.252572995E-1,1.421942553E-1
9.083409292E0,-2.209946020E-2,6.694939496E-2,-3.237661779E-2,7.758126711E-2
9.093342292E0,-2.958390537E-2,7.620965780E-2,3.733271778E-2,8.987130362E-2
9.103275292E0,-1.904164963E-2,-7.988170238E-4,6.029648781E-3,1.998947708E-2
9.113209292E0,1.342616919E-1,-7.819678836E-2,1.052703470E-1,1.876773443E-1
9.123142292E0,1.984316220E-1,-1.359488831E-2,7.429296792E-2,2.123190399E-1
9.133075292E0,1.838438970E-1,3.484245258E-2,1.174144292E-1,2.209043303E-1
9.143008292E0,1.565127320E-1,-3.772614403E-3,1.743148541E-1,2.342992451E-1
9.152941292E0,6.459362486E-2,-2.950567602E-2,1.314161718E-2,7.221927300E-2
9.162875291E0,1.939375252E-3,-7.535913917E-2,-1.267530173E-1,1.474757215E-1
9.172808292E0,8.964430271E-3,-8.554833728E-2,-7.488295197E-2,1.140453222E-1
9.182741292E0,-3.865001324E-2,-5.133124441E-4,7.814803720E-3,3.943549378E-2
9.192674292E0,-5.382018484E-2,-7.408794535E-2,1.632332110E-1,1.871649463E-1
9.202607292E0,-6.745523393E-2,-1.627122059E-1,1.783576190E-1,2.506729159E-1
9.212541291E0,-3.482475562E-2,-6.282622627E-2,2.687315995E-1,2.781664445E-1
9.222474291E0,-6.775575341E-2,2.867067992E-2,3.469398630E-1,3.546549288E-1
9.232407291E0,5.499160141E-3,-2.430698510E-2,2.321724683E-1,2.335061569E-1
9.242340292E0,1.085596799E-1,-1.256295022E-1,1.455430448E-1,2.207957287E-1
9.252274292E0,9.764371399E-2,-9.632045254E-2,6.267338097E-2,1.507974706E-1
9.262207292E0,7.515063568E-2,1.752816981E-2,-8.751703084E-2,1.166794132E-1
9.272140292E0,1.289000783E-1,1.399077336E-2,-1.436503011E-1,1.935106740E-1
9.282073291E0,6.384380168E-2,-8.618111565E-2,-2.503222257E-1,2.723314752E-1
9.292006291E0,3.478682181E-2,-1.118547778E-1,-1.512855953E-1,1.913346430E-1
9.301940292E0,3.976912463E-2,-1.167200175E-2,1.019462049E-1,1.100492962E-1
9.311873292E0,5.622804084E-2,-2.084646584E-3,2.318321604E-1,2.385625471E-1
9.321806292E0,7.839121741E-2,-9.298321816E-2,1.741569793E-1,2.124187263E-1
9.331739292E0,7.256942801E-4,-9.174856944E-2,1.314652884E-1,1.603167137E-1
9.341673292E0,-9.273922482E-2,1.201663116E-2,8.461213410E-2,1.261117619E-1
9.351606292E0,-6.910995028E-2,3.490157342E-3,4.093226373E-2,8.039786465E-2
9.361539292E0,-6.894251891E-2,-2.743483434E-2,-6.184483051E-2,9.659463811E-2
9.371472292E0,-5.471555801E-2,-2.761395101E-2,-6.729443550E-2,9.102122625E-2
9.381405292E0,-1.047631010E-2,-1.689744825E-2,-1.617924571E-3,1.994729331E-2
9.391339292E0,1.384060613E-2,2.167104201E-2,-4.043115735E-2,4.791528905E-2
9.401272292E0,3.056565288E-2,4.057965836E-2,-1.114596248E-1,1.224916967E-1
9.411205292E0,-2.342012694E-2,4.065731669E-2,-1.487028801E-1,1.559296839E-1
9.421138292E0,-8.245813862E-2,4.186960895E-2,6.958771348E-3,9.274067758E-2
9.431071292E0,-1.754838953E-1,1.186458528E-2,4.985336065E-2,1.828133569E-1
9.441005291E0,-1.129158738E-1,1.771008331E-2,-1.973376811E-2,1.159873408E-1
9.450938292E0,6.760223659E-2,1.586239971E-4,8.814209819E-2,1.110815782E-1
9.460871292E0,-4.527897421E-2,-3.183352109E-2,-6.972570777E-2,8.902377713E-2
9.470804292E0,6.136314785E-3,1.320690500E-2,-7.914323330E-2,8.047190861E-2
9.480738292E0,1.636078531E-1,1.654702644E-1,3.774377704E-3,2.327277034E-1
9.490671291E0,1.594619762E-1,2.142688056E-1,-1.281312060E-1,2.962378249E-1
9.500604291E0,1.904532790E-1,-1.115561038E-2,-1.504804337E-1,2.429840736E-1
