"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.339847917E0,5.810069845E-3,-7.941551255E-3,1.095592797E-2,1.472608249E-2
6.349780917E0,-5.323414765E-3,-6.953600217E-3,1.424732566E-2,1.672356389E-2
6.359714917E0,4.554935312E-3,3.716088273E-3,2.637035787E-2,2.701763354E-2
6.369647917E0,6.658452870E-3,4.944378147E-3,2.726732075E-2,2.850067808E-2
6.379581917E0,-5.107111183E-3,1.650627865E-3,1.723817647E-2,1.805441455E-2
6.389514917E0,-3.196184007E-3,-1.186047396E-2,2.786549091E-2,3.045278343E-2
6.399448917E0,3.042587244E-3,-1.183462287E-2,2.951265156E-2,3.194232674E-2
6.409381917E0,7.193925348E-4,5.777515015E-3,2.068101704E-2,2.148491730E-2
6.419315916E0,-7.252792649E-3,1.977778211E-2,2.427296162E-2,3.213938910E-2
6.429248917E0,1.635732769E-2,-1.132290470E-3,4.148774922E-2,4.461028565E-2
6.439181917E0,9.378577592E-3,-2.181828221E-2,3.161004782E-2,3.953720121E-2
6.449115917E0,-6.186886348E-3,-7.089383528E-3,9.007635713E-3,1.302591350E-2
6.459048917E0,5.794353168E-3,7.478090893E-3,2.262989402E-2,2.452770832E-2
6.468982917E0,1.439087023E-2,8.308135131E-3,3.385713279E-2,3.771508579E-2
6.478915917E0,6.408642002E-3,1.045429168E-2,2.307954490E-2,2.613481012E-2
6.488849916E0,-1.736255999E-2,-8.555824100E-3,-8.655048609E-3,2.120307718E-2
6.498782917E0,-1.184374772E-2,5.896560671E-3,-1.299894512E-2,1.854767808E-2
6.508716917E0,2.694443111E-2,1.282682684E-2,1.516767740E-3,2.988026839E-2
6.518649917E0,2.030750330E-2,-6.293472410E-3,2.261936903E-2,3.104252471E-2
6.528582917E0,-1.752094644E-2,-8.106744234E-3,1.078986704E-2,2.211615014E-2
6.538516917E0,-3.337672464E-2,1.609797855E-2,-5.923229456E-4,3.706078126E-2
6.548449917E0,-1.129933883E-2,2.085250034E-2,2.365198731E-2,3.349504937E-2
6.558383917E0,-2.627955701E-3,-3.448806563E-3,4.041127682E-2,4.064322467E-2
6.568316917E0,-1.569247643E-3,-2.045436434E-2,4.175379753E-2,4.652121201E-2
6.578250917E0,-8.550365176E-4,-2.335004258E-2,3.172056019E-2,3.939732878E-2
6.588183917E0,3.339893036E-3,1.100400304E-3,5.866160631E-2,5.876691094E-2
6.598117917E0,-5.147297087E-4,8.699565106E-3,5.447032213E-2,5.516306167E-2
6.608050917E0,1.344724269E-2,-1.496119760E-3,4.549016833E-2,4.745968948E-2
6.617983917E0,2.922897252E-2,-1.288491071E-2,6.076075673E-2,6.864563582E-2
6.627917917E0,2.282454691E-2,-1.605975238E-2,4.025691032E-2,4.898463450E-2
6.637850917E0,-1.970331690E-2,5.407340582E-3,3.367411494E-2,3.938789213E-2
6.647784917E0,-1.295625359E-3,1.937026315E-2,2.349820554E-2,3.048034454E-2
6.657717917E0,3.200341925E-2,-1.664017076E-3,3.517743409E-2,4.758612892E-2
6.667651917E0,2.685921251E-2,-1.708224310E-2,4.446164310E-2,5.468142311E-2
6.677584917E0,9.303308395E-3,-8.908922835E-3,3.129137456E-2,3.383889146E-2
6.687518917E0,-3.046947531E-5,1.374760342E-2,3.249239266E-2,3.528105878E-2
6.697451917E0,1.705979071E-2,3.891841871E-2,5.539944470E-2,6.981961219E-2
6.707384916E0,3.826441220E-2,2.076574685E-3,4.657365739E-2,6.031237822E-2
6.717318917E0,3.642650442E-2,-2.203815579E-2,5.466269553E-2,6.928622386E-2
6.727251917E0,1.604922282E-2,-1.021223980E-2,3.505990505E-2,3.988814783E-2
6.737185917E0,-5.041224940E-3,1.816325623E-2,4.464816928E-2,4.846418106E-2
6.747118917E0,2.021317127E-2,1.725920360E-2,3.268242717E-2,4.212592370E-2
6.757052917E0,2.842545546E-2,-9.030065266E-3,2.341283619E-2,3.791713986E-2
6.766985917E0,1.576905896E-2,-2.719422599E-2,2.791577697E-2,4.204140520E-2
6.776919917E0,3.001955948E-3,-9.154606392E-3,-8.149264455E-3,1.261860011E-2
6.786852917E0,2.613931063E-2,1.811239002E-2,3.929328918E-4,3.180372036E-2
6.796785917E0,5.118206275E-2,4.365266254E-3,1.148042321E-2,5.263515189E-2
6.806719917E0,2.974479516E-2,-5.284667825E-3,1.598044038E-2,3.417682004E-2
6.816652917E0,-2.636751649E-2,-2.781698643E-3,-3.924885035E-2,4.736513514E-2
6.826586917E0,-6.334142536E-3,1.963175246E-2,-4.044402122E-2,4.540094624E-2
6.836519917E0,7.734148689E-2,-9.094060301E-3,3.978854835E-2,8.745019215E-2
6.846453917E0,8.881586188E-2,-3.717725493E-2,2.077749610E-2,9.849928909E-2
6.856386917E0,-4.122232217E-3,-2.297864845E-2,-2.338476956E-2,3.304328268E-2
6.866320917E0,-3.630695627E-2,2.125277423E-2,-1.246450961E-2,4.387755104E-2
6.876253917E0,3.194666471E-2,3.729230803E-2,-2.742344141E-3,4.918156236E-2
6.886186917E0,5.168269861E-2,1.081866001E-2,9.524529576E-3,5.365502217E-2
6.896120917E0,1.857216847E-2,-4.084981799E-2,3.827002645E-3,4.503641883E-2
6.906053917E0,-2.136964546E-2,-3.055198501E-2,-3.899566591E-2,5.395134377E-2
6.915987917E0,-1.366205363E-2,2.759799450E-2,-5.328567624E-3,3.125211422E-2
6.925920917E0,3.382306134E-2,3.529180197E-2,1.202362955E-2,5.033963083E-2
6.935854917E0,4.523143818E-2,-8.820808036E-3,3.805894196E-2,5.976765611E-2
6.945787917E0,1.431488841E-2,-4.749225497E-2,-1.620263457E-3,4.962918059E-2
6.955721917E0,-4.190340859E-3,-4.326628949E-3,1.811467409E-3,6.289681133E-3
6.965654917E0,1.543107962E-2,4.014874597E-2,3.727892339E-2,5.691887341E-2
6.975588917E0,6.336513856E-2,1.354756013E-2,7.649152100E-2,1.002478426E-1
6.985521917E0,4.715274645E-2,-2.873720113E-2,9.968859494E-2,1.139606256E-1
6.995454917E0,-1.457437231E-2,-2.373092929E-2,4.460022211E-2,5.258088194E-2
7.005388917E0,-3.327579165E-2,1.131792543E-2,3.292333245E-2,4.815931442E-2
7.015321917E0,3.208468641E-2,3.296877628E-2,6.974675775E-2,8.355224430E-2
7.025255917E0,7.094533189E-2,-4.191159013E-2,1.025297570E-1,1.315377230E-1
7.035188917E0,1.379413104E-2,-6.048181714E-2,7.573606074E-2,9.789933172E-2
7.045122917E0,-5.952271388E-2,1.707112882E-2,2.439399898E-2,6.655406895E-2
7.055055917E0,-2.097576696E-2,4.096161401E-2,1.481567502E-2,4.834605308E-2
7.064989917E0,5.303399472E-2,2.333129951E-2,7.619038939E-2,9.571796889E-2
7.074923542E0,5.098472379E-2,-2.143351715E-2,7.214996338E-2,9.090904759E-2
7.084857542E0,-2.291738973E-2,-3.168059813E-2,-7.483266592E-3,3.981037966E-2
7.094790542E0,-4.597994573E-2,9.304222022E-3,-7.632370591E-3,4.752869699E-2
7.104723542E0,7.838222275E-3,5.405756352E-2,3.487981081E-2,6.480940599E-2
7.114657542E0,4.162440961E-2,-6.682453863E-3,3.607790530E-2,5.548749333E-2
7.124590542E0,3.848034348E-3,-6.359645532E-2,-5.964159966E-4,6.371555705E-2
7.134524542E0,-7.257789734E-2,-3.059951648E-2,5.839614272E-3,7.898090076E-2
7.144457542E0,-8.948459149E-2,2.756500341E-2,-3.382906616E-2,9.955765789E-2
7.154391542E0,-3.896047755E-2,1.716929352E-2,-3.158548951E-2,5.301270224E-2
7.164324542E0,-1.184607976E-2,-2.280668093E-2,2.379816771E-2,3.502609151E-2
7.174258542E0,-8.590216692E-2,-5.095939347E-2,2.540615201E-3,9.991244562E-2
7.184191542E0,-1.213820391E-1,-2.725778705E-2,-5.554094732E-2,1.362401673E-1
7.194125541E0,-5.178817234E-2,1.827177690E-2,7.633598506E-2,9.403752039E-2
7.204058542E0,-1.642333270E-3,2.040806171E-3,1.184037781E-1,1.184327523E-1
7.213991542E0,-6.034316047E-2,-2.753848081E-2,4.775830328E-2,8.173445096E-2
7.223925542E0,-1.328792091E-1,-4.547676542E-3,2.261703014E-3,1.329762418E-1
7.233858542E0,-1.066228537E-1,5.059672449E-2,6.005207419E-2,1.324187036E-1
7.243792542E0,-5.530075009E-2,2.629650480E-2,1.814975739E-2,6.386777606E-2
7.253725542E0,-6.749153692E-2,-2.686411869E-2,-1.567229211E-2,7.431291387E-2
7.263659541E0,-8.492962877E-2,-2.500762315E-2,2.325086832E-2,9.153701949E-2
7.273592542E0,-8.699523993E-2,5.392041891E-3,1.980861247E-2,8.938471354E-2
7.283526542E0,-9.732449256E-2,2.858017141E-2,-2.180836022E-2,1.037520488E-1
7.293459542E0,-8.259282558E-2,5.916967453E-2,-2.056465745E-3,1.016211310E-1
7.303393542E0,-4.231130670E-2,3.303391792E-2,7.113254786E-2,8.911411657E-2
7.313326542E0,-8.214755097E-2,-1.882800242E-2,-1.479754865E-2,8.556682332E-2
7.323260542E0,-1.372097027E-1,-4.674364692E-3,-1.932504773E-3,1.373029015E-1
7.333193542E0,-6.443783768E-2,5.874848315E-3,6.063094854E-2,8.867277310E-2
7.343126542E0,1.437898965E-2,-3.533926948E-2,9.565460086E-2,1.029826295E-1
7.353060542E0,-4.934951339E-2,-4.893217294E-2,7.843922853E-2,1.047971593E-1
7.362993542E0,-1.192300171E-1,-2.729581222E-2,5.449078739E-2,1.339033392E-1
7.372927542E0,-5.776653007E-2,2.175063267E-2,-1.488116384E-3,6.174363537E-2
7.382860542E0,7.194901787E-3,2.609263340E-2,1.269512379E-1,1.298045028E-1
7.392794542E0,-1.629432565E-3,-2.434136034E-2,9.851798236E-2,1.014935945E-1
7.402727542E0,-5.079462076E-2,-2.944965238E-2,-3.562123775E-3,5.882231081E-2
7.412661542E0,-1.857601141E-2,-9.307095380E-3,1.859823883E-2,2.788520597E-2
7.422594542E0,3.025108866E-2,5.984890172E-3,9.808704257E-2,1.028203054E-1
7.432528542E0,-3.061582701E-3,3.445308741E-2,1.351583898E-2,3.713578360E-2
7.442461542E0,-3.926805479E-2,3.564437537E-2,-5.444284022E-2,7.600345041E-2
7.452394542E0,2.158289067E-2,4.580539721E-3,8.431801915E-2,8.715693241E-2
7.462328542E0,2.639851130E-2,1.678899153E-2,4.285365880E-2,5.305834249E-2
7.472261542E0,-7.712317561E-2,4.729970342E-2,-3.154163539E-2,9.581294757E-2
7.482195542E0,-8.409808162E-2,1.886490840E-2,-3.648136318E-2,9.359092883E-2
7.492128542E0,3.637337241E-2,-3.825526679E-2,5.183790565E-2,7.398416128E-2
7.502062542E0,5.968105922E-2,-8.402947733E-2,6.396912396E-2,1.213047019E-1
7.511995542E0,-9.925858704E-3,-6.606337277E-2,3.044820607E-2,7.341651820E-2
7.521929542E0,-2.307886653E-2,4.208341604E-3,-2.328068912E-2,3.305048722E-2
7.531862542E0,2.993665692E-2,7.079694052E-2,9.362561703E-3,7.743428037E-2
7.541796542E0,3.752956338E-2,4.073614446E-2,1.760538161E-2,5.811928299E-2
7.551729542E0,1.101096489E-2,-9.311060524E-3,8.932791352E-3,1.696266362E-2
7.561663542E0,2.828491443E-2,-8.245542515E-3,-7.848249793E-2,8.383035153E-2
7.571596542E0,1.020728245E-1,-9.467921220E-5,-1.920810342E-2,1.038644391E-1
7.581529542E0,1.198880755E-1,-3.694587878E-2,5.593154132E-2,1.373553272E-1
7.591463542E0,3.087328951E-2,2.206894504E-2,-8.442209959E-3,3.887761887E-2
7.601396542E0,-2.044318611E-2,7.919308081E-2,-7.925666928E-2,1.138906824E-1
7.611330542E0,4.090493714E-2,4.544380174E-2,5.365814388E-2,8.134832145E-2
7.621263542E0,1.105762841E-1,8.808008116E-4,1.329867339E-1,1.729547970E-1
7.631197541E0,5.960557532E-2,-4.037078028E-2,6.143318653E-2,9.463963714E-2
7.641130542E0,1.180357096E-2,-7.909835592E-2,-6.565546095E-2,1.034722849E-1
7.651064542E0,6.975600366E-2,1.641095990E-2,9.286489427E-2,1.172992252E-1
7.660997542E0,1.161771766E-1,8.192616077E-3,1.243047881E-1,1.703406460E-1
7.670931542E0,1.008562565E-1,-5.632146838E-2,-1.923850894E-2,1.171076962E-1
7.680864542E0,6.951836916E-2,4.588346668E-3,7.268206000E-2,1.006803775E-1
7.690798542E0,1.081985047E-1,1.877207472E-2,7.644065022E-2,1.338001503E-1
7.700731541E0,1.569372399E-1,-5.799072054E-3,1.261583555E-1,2.014419449E-1
7.710665542E0,1.383481647E-1,-2.875211153E-2,1.990099847E-2,1.426988029E-1
7.720598542E0,6.183267470E-2,5.223734813E-2,-6.424335837E-3,8.119909046E-2
7.730531542E0,3.632026782E-2,3.757267289E-2,-7.154653072E-3,5.274520512E-2
7.740465542E0,9.865274241E-2,2.165941154E-3,-4.935342371E-2,1.103304823E-1
7.750398542E0,1.972399229E-1,-2.747524409E-2,6.292539597E-2,2.088494235E-1
7.760332542E0,1.375802517E-1,-5.611886693E-2,3.150304377E-2,1.518884283E-1
7.770265542E0,3.648081957E-2,3.770027467E-2,-8.973663390E-2,1.039462571E-1
7.780199542E0,1.391639427E-1,7.473423627E-2,4.274899364E-3,1.580192513E-1
7.790132542E0,2.480665892E-1,-3.463287558E-3,1.345192891E-1,2.822135117E-1
7.800066542E0,1.698323786E-1,-6.630579011E-2,1.439748216E-1,2.323106624E-1
7.809999542E0,6.667484078E-2,-4.288154270E-2,-8.921681643E-2,1.193482360E-1
7.819933542E0,7.939028730E-2,-1.159866488E-2,2.187677264E-2,8.316213036E-2
7.829866542E0,1.526969761E-1,-8.940292234E-3,6.680794716E-2,1.669119443E-1
7.839800542E0,1.817622700E-1,-2.269088779E-2,-7.672540963E-2,1.985930202E-1
7.849733542E0,1.758654444E-1,-8.128477603E-2,-1.014170319E-1,2.186807804E-1
7.859667542E0,7.823421054E-2,4.926915986E-2,5.815406799E-2,1.092242530E-1
7.869600542E0,1.259947065E-2,1.557504195E-1,-8.300590396E-2,1.769376160E-1
7.879533542E0,9.239063026E-2,-1.492095231E-3,-8.451273143E-2,1.252224288E-1
7.889467542E0,2.391320071E-1,-1.159774577E-1,1.856666386E-1,3.242020793E-1
7.899400542E0,1.939240400E-1,-1.264716201E-1,5.962113440E-2,2.390738038E-1
7.909334542E0,-1.325094184E-2,2.124573017E-2,-2.719656944E-1,2.731159231E-1
7.919267542E0,1.919078561E-2,1.893581686E-1,-1.857426524E-2,1.912323341E-1
7.929201542E0,1.888345321E-1,1.191498737E-1,5.818330407E-2,2.307389646E-1
7.939134542E0,1.651668853E-1,-4.890849628E-2,-4.498789251E-2,1.780338492E-1
7.949068542E0,6.319691234E-2,-1.227794688E-1,-1.823015660E-1,2.286974173E-1
7.959001542E0,9.552585248E-2,-4.777279798E-2,9.427582741E-2,1.424617856E-1
7.968935542E0,1.536825700E-1,5.891813919E-2,1.292626423E-1,2.092809359E-1
7.978868542E0,6.180861432E-2,1.319813143E-1,6.621620893E-2,1.600748527E-1
7.988802542E0,-7.257100402E-3,8.206611022E-2,8.655340970E-2,1.194947894E-1
7.998735542E0,2.228861762E-2,-1.116808871E-1,1.338451052E-1,1.757382007E-1
8.008669542E0,3.029000234E-2,-1.503350756E-1,2.351984024E-2,1.551492896E-1
8.018602542E0,8.464950146E-2,-1.040580913E-1,5.271089494E-2,1.441251640E-1
8.028536542E0,1.408115875E-1,-6.198909229E-2,1.461236733E-1,2.121854817E-1
8.038469542E0,5.749223627E-2,4.467385591E-2,4.090244293E-2,8.351119968E-2
8.048402542E0,-2.059696332E-2,1.110797750E-1,-8.634583354E-3,1.133027244E-1
8.058336542E0,1.098526272E-1,1.028255530E-1,9.465940475E-2,1.777669738E-1
8.068269541E0,2.472798828E-1,6.536979249E-2,2.263895720E-1,3.415739869E-1
8.078203917E0,1.367534006E-1,-8.844909528E-2,5.304477096E-2,1.712848001E-1
8.088136917E0,-1.633504203E-3,-5.125804001E-2,-1.866548181E-2,5.457522526E-2
8.098070917E0,7.996754453E-2,6.427386439E-2,1.798200077E-1,2.070294013E-1
8.108003917E0,1.759885283E-1,7.265942488E-2,2.581253350E-1,3.207491897E-1
8.117937917E0,9.575633327E-2,9.724613987E-3,1.608633345E-1,1.874589445E-1
8.127870917E0,-2.802905307E-2,-9.759711899E-2,3.592529297E-2,1.077100373E-1
8.137804917E0,-2.240404988E-2,-1.527463759E-1,-2.583299875E-2,1.565271243E-1
8.147737917E0,2.786500669E-2,-5.839618383E-2,1.639044714E-1,1.762136448E-1
8.157671917E0,2.537513436E-2,3.533819597E-2,8.361518383E-2,9.425595209E-2
8.167604917E0,1.420297818E-3,-3.022851521E-2,-7.316445529E-2,7.917586688E-2
8.177538917E0,4.533940153E-2,-1.025548178E-1,-6.678514302E-2,1.305120964E-1
8.187471917E0,9.441112650E-2,-6.537410025E-2,4.138132989E-2,1.220641153E-1
8.197405917E0,4.971325588E-2,7.257112279E-2,-6.376797974E-2,1.086477377E-1
8.207338917E0,-8.985772608E-3,1.380622450E-1,-3.403424495E-1,3.673893174E-1
8.217272917E0,1.092741731E-1,1.123290601E-1,-1.352460980E-1,2.070028253E-1
8.227205917E0,3.009574139E-1,1.028399792E-1,-6.743009090E-2,3.251126627E-1
8.237138917E0,2.683547464E-1,1.776116971E-1,-1.746212482E-1,3.661321690E-1
8.247072917E0,1.846730322E-1,1.914653406E-1,-3.430672520E-1,4.341177777E-1
8.257005917E0,2.512456472E-1,-6.190394678E-2,-2.615693450E-1,3.679334126E-1
8.266939917E0,2.960021362E-1,-4.498053963E-1,6.524966419E-2,5.424017680E-1
8.276872917E0,1.863186762E-1,-4.418609672E-1,8.340702295E-2,4.867365765E-1
8.286806917E0,3.253675841E-2,3.256021671E-1,1.815098530E-1,3.741941188E-1
8.296739917E0,7.059143373E-2,6.300925235E-1,1.550968105E-1,6.527287027E-1
8.306673917E0,1.879195708E-1,9.419580278E-2,-2.248897612E-2,2.114056962E-1
8.316606916E0,1.134966211E-1,-4.365690543E-1,2.281934381E-1,5.055158428E-1
8.326540917E0,7.129071504E-2,-4.507340804E-1,2.037596780E-1,4.997615268E-1
8.336473917E0,1.163053677E-1,-1.097444537E-1,2.680772960E-2,1.621401802E-1
8.346407917E0,3.164874451E-2,2.202199190E-1,1.591360670E-1,2.735374628E-1
8.356340917E0,-1.060320839E-2,1.416057125E-1,1.856584525E-1,2.337384582E-1
8.366274917E0,9.363066025E-2,-1.597257953E-1,-8.628853083E-2,2.042663476E-1
8.376207917E0,9.502052514E-2,-1.122339788E-1,-1.308647794E-1,1.968526268E-1
8.386141917E0,4.126377345E-2,1.853605003E-1,1.779366195E-2,1.907297263E-1
8.396074917E0,1.187069745E-1,2.530554884E-1,-1.392356533E-1,3.122739072E-1
8.406008917E0,8.813192951E-2,6.124840538E-2,-1.346286321E-1,1.721727991E-1
8.415941917E0,-4.236026343E-2,1.072195712E-2,-1.464727521E-3,4.372067828E-2
8.425875917E0,-4.601784300E-2,8.388877871E-2,1.777957016E-1,2.019066135E-1
8.435808917E0,-4.699959964E-3,9.519276218E-2,-3.988970518E-3,9.539215629E-2
8.445741917E0,-5.357853952E-3,1.007240455E-2,2.470214725E-2,2.720948384E-2
8.455675917E0,3.893153840E-2,-1.059002383E-1,2.173199558E-1,2.448642243E-1
8.465608917E0,5.473693689E-2,-1.731732767E-1,2.309275961E-1,2.937901813E-1
8.475542917E0,-1.904618579E-3,-9.215764613E-2,1.090821469E-1,1.428130739E-1
8.485475917E0,-4.536238840E-2,-3.369654450E-2,1.411313206E-1,1.520238568E-1
8.495409917E0,-3.015313181E-2,-8.272001166E-2,2.279817688E-1,2.443921001E-1
8.505342917E0,9.749119759E-3,-1.109295199E-1,2.070744646E-1,2.351174974E-1
8.515276917E0,1.955247701E-2,-5.543043494E-2,5.939894021E-2,8.356474480E-2
8.525209917E0,2.637220797E-2,5.254876718E-2,5.109413981E-2,7.789401395E-2
8.535143916E0,2.354356258E-2,1.908224210E-2,7.527471542E-2,8.114625120E-2
8.545076917E0,-2.781480286E-2,1.791587790E-2,-1.644640499E-1,1.677589511E-1
8.555010917E0,-1.368944281E-1,1.610252841E-1,-1.536484551E-1,2.612988220E-1
8.564943917E0,-1.281133538E-1,2.162108852E-1,-1.442087102E-1,2.897521879E-1
8.574877917E0,-2.775675554E-2,2.399057765E-2,-1.734190607E-1,1.772573155E-1
8.584810917E0,1.499666005E-2,-7.699268220E-2,-1.248134959E-1,1.474149981E-1
8.594744917E0,-2.113222566E-2,9.967789636E-3,5.462527335E-2,5.941252629E-2
8.604677917E0,-4.790119919E-2,1.232499687E-1,5.589938164E-4,1.322323415E-1
8.614611917E0,-4.378461775E-2,7.228129276E-2,1.506125808E-2,8.584008113E-2
8.624544917E0,-4.115429347E-2,-1.619912624E-1,2.552309632E-2,1.690747569E-1
8.634478917E0,-4.375737795E-2,-2.116030600E-1,-4.126146197E-2,2.199842525E-1
8.644411917E0,-4.423081969E-2,-1.146219452E-1,-5.101812601E-2,1.330315936E-1
8.654345917E0,3.533365524E-2,1.320540665E-2,8.487876713E-2,9.288301819E-2
8.664278917E0,8.628831156E-2,1.077383745E-1,2.483353418E-1,2.841191159E-1
8.674212917E0,-2.720108733E-2,1.463343375E-2,-7.723411739E-2,8.318140071E-2
8.684145917E0,-1.119907529E-1,-7.684653835E-2,-1.838124865E-1,2.285483524E-1
8.694078917E0,1.390722784E-2,-1.176695322E-1,-8.982492685E-3,1.188285108E-1
8.704012917E0,9.210798134E-2,1.048153148E-2,1.734787023E-1,1.966941862E-1
8.713945917E0,-1.019971305E-1,1.747061060E-1,4.818047225E-2,2.079591210E-1
8.723879917E0,-2.322333342E-1,1.533154745E-1,-1.584039956E-1,3.202027202E-1
8.733812917E0,-5.206110483E-2,2.563643181E-3,8.527228475E-2,9.994145010E-2
8.743746917E0,7.500953963E-2,-1.373055696E-1,3.106216371E-2,1.595120951E-1
8.753679917E0,-1.029734054E-1,-4.943325648E-2,-1.206052548E-1,1.661107960E-1
8.763613917E0,-1.935211669E-1,1.770686186E-1,-7.902570426E-2,2.739503598E-1
8.773546917E0,-5.704972539E-2,1.160962932E-1,-5.585318863E-2,1.408992517E-1
8.783480917E0,2.485250520E-2,-1.461876638E-1,4.351614833E-2,1.545384587E-1
8.793413917E0,-3.763273933E-2,-1.848804439E-1,1.500758064E-1,2.410803793E-1
8.803347917E0,-5.945014902E-2,4.808535450E-4,2.018569940E-1,2.104300299E-1
8.813280917E0,-5.024432011E-2,9.898318319E-2,2.455666852E-1,2.694905548E-1
8.823214917E0,-7.096163557E-2,1.393942956E-1,2.318081868E-1,2.796450586E-1
8.833147917E0,-1.691628839E-2,-1.151810486E-1,2.358714169E-1,2.630364235E-1
8.843081917E0,2.046675998E-2,-4.413045681E-1,4.653915882E-2,4.442234836E-1
8.853014917E0,-1.296175957E-1,-1.539511216E-1,2.934892952E-2,2.033790270E-1
8.862948917E0,-2.159308949E-1,2.653052042E-1,8.461037993E-2,3.523803615E-1
8.872881917E0,-8.910987633E-2,2.085073065E-1,-6.624836862E-2,2.362302124E-1
8.882815917E0,9.493086517E-3,5.695916663E-2,8.540852487E-2,1.030974368E-1
8.892748917E0,-2.154432189E-2,9.244320039E-3,1.755310750E-1,1.770897330E-1
8.902682917E0,-9.959230774E-2,-9.332340734E-2,-1.636647356E-1,2.131056822E-1
8.912615917E0,-1.495214447E-1,4.499303166E-2,-1.838826531E-1,2.412340470E-1
8.922549917E0,-2.484455436E-2,1.583215133E-1,2.202663678E-1,2.723971847E-1
8.932482917E0,6.405576325E-2,-7.996571727E-2,-4.992820501E-2,1.139757974E-1
8.942416917E0,-1.018991896E-1,-1.122279124E-1,-1.255268562E-1,1.968134670E-1
8.952349917E0,-1.559012412E-1,6.628166577E-2,5.275182545E-2,1.774294544E-1
8.962283917E0,1.296521856E-2,1.094040818E-1,1.229657757E-1,1.650997638E-1
8.972216917E0,4.628307362E-2,-7.928703826E-2,4.709405959E-2,1.031814314E-1
8.982150917E0,-9.544192666E-2,-1.694818380E-1,1.704650474E-1,2.586340797E-1
8.992083917E0,-8.825111222E-2,-1.749008182E-1,6.434276104E-3,1.960100889E-1
9.002017917E0,-8.550817422E-2,-2.611388894E-2,-1.659819871E-1,1.885301119E-1
9.011950917E0,-8.876899280E-2,1.363494494E-1,-2.649958134E-3,1.627210149E-1
9.021884917E0,-1.637190690E-2,5.996476796E-2,2.157037854E-3,6.219698983E-2
9.031817917E0,2.577671930E-2,-1.107299562E-1,-9.049033999E-2,1.453067930E-1
9.041751917E0,-8.903089324E-2,-7.336178969E-2,-6.249562562E-2,1.312027262E-1
9.051684916E0,-1.007218162E-1,1.266103270E-1,-2.775673270E-3,1.618108881E-1
9.061618917E0,6.787361135E-2,1.705389598E-1,1.259542876E-1,2.226091789E-1
9.071551084E0,3.779382098E-2,5.584666077E-2,1.473322928E-2,6.902383985E-2
9.081485083E0,-1.627194601E-1,-1.022279676E-1,-1.138645846E-1,2.233681348E-1
9.091418083E0,-9.923956532E-2,-4.277315451E-2,-2.990792334E-2,1.121272400E-1
9.101351083E0,6.810354397E-2,3.603874266E-2,5.300384045E-2,9.352160593E-2
9.111285083E0,3.039557199E-2,1.306125451E-2,1.264916468E-1,1.307464105E-1
9.121218083E0,-9.687870632E-2,1.775962019E-2,1.396636695E-1,1.709000539E-1
9.131152083E0,-3.502478521E-2,-5.316101634E-2,1.025484681E-1,1.207021854E-1
9.141085084E0,-2.245140319E-2,-5.759666389E-2,5.720740378E-2,8.422664806E-2
9.151019083E0,-1.202603056E-1,1.187141373E-1,3.671583652E-2,1.729266901E-1
9.160952083E0,-2.779566694E-2,3.034658785E-2,-5.173733354E-2,6.610798875E-2
9.170886084E0,2.409016761E-2,-1.435099497E-1,-2.314152539E-2,1.473464354E-1
9.180819083E0,-1.113895678E-1,-7.073746794E-3,-1.700838089E-2,1.129024301E-1
9.190753083E0,-3.997021860E-2,5.625444467E-2,-2.086257309E-1,2.197427507E-1
9.200686083E0,9.864935285E-2,6.035619336E-2,3.953887224E-2,1.222206501E-1
9.210620083E0,-1.880996742E-2,6.569655592E-2,1.736441785E-1,1.866069481E-1
9.220553083E0,-1.991549774E-1,-1.458009618E-2,-1.297941542E-1,2.381634033E-1
9.230487084E0,-1.058359281E-2,-3.099636883E-2,-1.115543497E-1,1.162633229E-1
9.240420084E0,1.862421143E-1,-6.510187124E-2,2.665470797E-1,3.316198493E-1
9.250354083E0,-3.719197347E-2,-1.337305728E-1,4.828923047E-2,1.469658422E-1
9.260287083E0,-2.668224653E-1,1.893960658E-2,-1.500617731E-1,3.067107308E-1
9.270221083E0,-1.416019210E-1,8.533750861E-2,-3.465937078E-2,1.689226639E-1
9.280154083E0,2.634933530E-3,-2.998718052E-2,7.970164239E-2,8.519698158E-2
9.290088084E0,-7.051232273E-2,-5.688863003E-2,-7.283350289E-2,1.162455291E-1
9.300021084E0,-9.740074391E-2,-8.500179620E-3,-1.988801765E-1,2.216133628E-1
9.309955083E0,3.624439563E-2,3.358215377E-2,-4.695898890E-2,6.816570916E-2
9.319888083E0,5.429120090E-2,1.026308134E-1,6.648576558E-2,1.337945267E-1
9.329822083E0,-7.816289278E-2,9.313501736E-2,1.796264648E-2,1.229073876E-1
9.339755083E0,-1.199882730E-1,6.817113869E-2,5.132276595E-2,1.472362595E-1
9.349689083E0,-1.920002238E-2,8.869601224E-2,3.517328256E-1,3.632514337E-1
9.359622084E0,3.998519752E-2,-5.401931908E-2,3.880960751E-1,3.938723985E-1
9.369556083E0,1.488631669E-2,-2.701168597E-1,2.023276949E-1,3.378183187E-1
9.379489083E0,9.149995999E-4,-2.586219098E-1,2.786706966E-1,3.801887513E-1
