"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.223050917E0,1.161532761E-1,3.870876862E-2,4.336821377E-2,1.298874678E-1
7.232983917E0,1.384659404E-1,5.141494182E-2,6.547010422E-2,1.615631377E-1
7.242916916E0,1.362906300E-1,3.223030035E-2,-3.455704451E-2,1.442501904E-1
7.252849916E0,1.722396590E-1,1.527094471E-2,-1.237726915E-1,2.126484918E-1
7.262782916E0,1.563182024E-1,-8.348535737E-3,-1.042769051E-1,1.880924012E-1
7.272715916E0,6.948575266E-2,6.068404857E-4,-9.925823987E-2,1.211645008E-1
7.282648916E0,1.088062679E-1,-6.913702106E-3,2.537165344E-2,1.119389299E-1
7.292581917E0,1.425775563E-1,-4.300460832E-2,1.272202098E-1,1.958640796E-1
7.302514917E0,7.378433324E-2,-3.363367779E-2,1.353297132E-1,1.577640117E-1
7.312447917E0,7.648287809E-2,-6.043910505E-3,1.695856261E-1,1.861328667E-1
7.322380917E0,1.339596558E-1,1.535127997E-2,1.930130804E-1,2.354461730E-1
7.332309625E0,7.818852916E-2,7.489397032E-3,1.045891464E-1,1.307991846E-1
7.342242625E0,5.897203865E-2,-2.616250763E-2,-5.082399845E-3,6.471482779E-2
7.352175625E0,1.536378205E-1,-2.941746072E-2,-3.854484558E-2,1.611076411E-1
7.362108625E0,2.272876313E-1,-8.362559918E-3,-5.147362411E-2,2.331933398E-1
7.372041625E0,1.580078468E-1,2.313275456E-2,-4.596203864E-2,1.661749469E-1
7.381974625E0,1.223389359E-1,4.155040579E-3,-1.393683851E-2,1.232003047E-1
7.391907625E0,1.120858798E-1,-4.184572672E-2,1.076355457E-2,1.201256151E-1
7.401840625E0,5.152734540E-2,8.387145633E-4,-1.506242752E-3,5.155617842E-2
7.411773625E0,1.017232067E-1,1.963979239E-2,1.158462059E-1,1.554145285E-1
7.421706625E0,1.310328868E-1,-2.337070883E-2,1.562241536E-1,2.052359463E-1
7.431639625E0,7.267606661E-2,-1.826604389E-2,8.565995514E-2,1.138116292E-1
7.441572625E0,4.269317100E-2,1.739240591E-2,6.119169652E-2,7.661348678E-2
7.451505625E0,1.609442454E-2,1.139272411E-2,-5.830901921E-2,6.155295594E-2
7.461438625E0,1.712559929E-2,-1.330096751E-2,-8.636337519E-3,2.334069865E-2
7.471371625E0,5.487781825E-2,2.759765189E-2,-2.691297948E-2,6.706350565E-2
7.481304625E0,1.333099570E-1,-2.092292046E-2,1.333808362E-2,1.355994754E-1
7.491237625E0,1.248933652E-1,-2.260341709E-3,1.520615208E-1,1.967896540E-1
7.501170625E0,1.795115305E-2,6.887778384E-2,-1.335632694E-1,1.513457628E-1
7.511103625E0,1.431395103E-1,3.600255387E-2,4.813077092E-2,1.552471397E-1
7.521036625E0,9.845530752E-2,-7.967957372E-3,-2.478927076E-2,1.018402861E-1
7.530969625E0,6.258260295E-2,4.939800873E-4,-1.259724140E-1,1.406622739E-1
7.540902625E0,1.856133741E-1,5.642418295E-2,1.099364251E-1,2.229843731E-1
7.550835625E0,6.627278075E-2,7.757892039E-2,-1.093376702E-1,1.495503142E-1
7.560768625E0,7.000600867E-2,2.922851571E-2,-2.431856990E-3,7.590165551E-2
7.570701625E0,8.892354202E-2,5.816928903E-4,-3.114636362E-2,9.422224078E-2
7.580634625E0,9.630641922E-2,-3.397940355E-3,4.957269430E-3,9.649376613E-2
7.590567625E0,7.954128250E-2,8.520939063E-2,5.676476955E-2,1.296522076E-1
7.600500625E0,1.098937221E-1,1.007210762E-1,1.993315816E-3,1.490816510E-1
7.610433625E0,8.966235599E-2,1.480890504E-2,6.364109516E-3,9.109963578E-2
7.620366625E0,4.216335844E-3,3.322604463E-2,-7.051040411E-2,7.806064705E-2
7.630299625E0,6.207727561E-2,1.624450612E-2,-1.000365043E-1,1.188476938E-1
7.640232625E0,1.340256928E-1,-4.635285191E-2,-1.710778356E-2,1.428430939E-1
7.650165625E0,1.067639817E-1,-1.011458673E-3,3.485408306E-2,1.123137478E-1
7.660098625E0,1.216177550E-1,2.637102482E-2,1.037243432E-1,1.620032365E-1
7.670031625E0,1.153823573E-1,-3.254857161E-2,1.331972337E-1,1.792037972E-1
7.679964625E0,9.646937381E-3,1.967647453E-2,6.941346645E-2,7.279049647E-2
7.689897625E0,4.141648628E-2,6.928722141E-2,-4.546210170E-3,8.084993762E-2
7.699830625E0,1.675997107E-1,-7.389290873E-3,5.546551824E-2,1.766937700E-1
7.709763625E0,1.441777200E-1,-3.995115576E-2,3.524175346E-2,1.537052080E-1
7.719696625E0,1.024198111E-1,-2.552808473E-2,-6.085898995E-2,1.218413619E-1
7.729629625E0,1.376308849E-1,-8.764921445E-2,1.292234659E-1,2.081426180E-1
7.739562625E0,-2.300097294E-2,-5.519238017E-2,-5.042521834E-2,7.821730135E-2
7.749495625E0,-1.063407529E-2,3.832603181E-2,6.419131815E-2,7.551485680E-2
7.759428625E0,2.236517960E-2,2.081480864E-3,2.142279482E-1,2.154022925E-1
7.769361625E0,1.685737655E-2,-9.435217012E-2,2.585194373E-1,2.757150751E-1
7.779294625E0,-1.587153599E-3,-5.847478777E-2,1.548699385E-1,1.655491399E-1
7.789227625E0,-2.724665450E-2,-5.503837913E-3,4.280103385E-2,5.103529085E-2
7.799160625E0,-4.834426738E-2,2.245626826E-2,9.251640022E-2,1.067742314E-1
7.809093625E0,1.127591684E-2,5.986982379E-3,7.365035892E-2,7.474868311E-2
7.819026625E0,1.390591770E-1,-5.372381542E-2,1.370710140E-1,2.025146067E-1
7.828959625E0,1.507118007E-1,3.011827692E-2,6.798031390E-2,1.680549927E-1
7.838892625E0,2.000183553E-1,1.509930883E-1,1.055948675E-2,2.508341244E-1
7.848825625E0,2.180904727E-1,8.308343438E-2,-2.647654331E-1,3.529405699E-1
7.858758625E0,3.602779466E-1,-1.163756531E-1,-2.378214633E-1,4.471046185E-1
7.868691625E0,4.362120818E-1,-2.638573970E-1,-2.016698831E-1,5.482448796E-1
7.878624625E0,3.592136437E-1,-1.599687471E-1,1.744920248E-1,4.301998473E-1
7.888557625E0,-1.530605542E-1,2.273539789E-1,-1.045996714E-1,2.933572160E-1
7.898490625E0,-2.430863511E-1,2.072176848E-1,-2.339576232E-1,3.959372583E-1
7.908423625E0,1.153187871E-1,-1.007098568E-1,5.122751480E-1,5.346650589E-1
7.918356625E0,-8.164827185E-2,-1.536518904E-1,5.410703462E-1,5.683594490E-1
7.928289625E0,-2.206824337E-1,-3.539338364E-2,1.464639813E-1,2.672173759E-1
7.938222625E0,6.297559066E-2,8.619040724E-2,4.312058419E-1,4.442220046E-1
7.948155625E0,-3.622061390E-2,8.745948144E-2,6.898778915E-2,1.171341488E-1
7.958088625E0,-8.061499575E-2,-5.554200256E-2,-3.358055949E-1,3.497843467E-1
7.968021625E0,8.513233529E-2,-1.184788691E-1,-2.191355163E-1,2.632586778E-1
7.977954625E0,4.687139031E-2,-1.722662593E-2,-2.989079100E-1,3.030505280E-1
7.987887625E0,-1.256891895E-2,9.864853973E-2,-3.000071865E-1,3.160598426E-1
7.997820625E0,1.511898106E-2,3.794276966E-2,1.140207052E-4,4.084422063E-2
8.007753625E0,-7.194026761E-2,-7.569754221E-2,4.156610191E-2,1.123977795E-1
8.017686625E0,-1.267250420E-1,-3.849786686E-2,1.127594608E-1,1.739425711E-1
8.027619625E0,-1.173892131E-1,1.127290279E-1,3.354921842E-1,3.728847901E-1
8.037552625E0,-7.256972037E-2,1.604742572E-1,2.987091047E-1,3.467643014E-1
8.047485625E0,1.604178132E-2,-2.375490973E-2,8.717847705E-2,9.176993704E-2
8.057418625E0,7.622735476E-2,-8.543597024E-2,-6.507190883E-2,1.316976383E-1
8.067351625E0,1.399318191E-1,8.475921898E-2,-1.192317438E-1,2.024382571E-1
8.077284625E0,7.873915415E-2,1.317442097E-1,-3.328860801E-1,3.665645012E-1
8.087217625E0,-3.164937034E-2,7.613744468E-2,-3.883685553E-1,3.970248454E-1
8.097150625E0,-8.206718830E-2,1.499301011E-2,-2.927274030E-1,3.043832227E-1
8.107083625E0,-4.274398696E-2,-7.020716202E-2,-3.344490409E-2,8.873925642E-2
8.117016625E0,-5.721992048E-2,1.457867778E-2,1.765560919E-1,1.861685009E-1
8.126949625E0,-4.721902555E-2,4.789483120E-2,3.155297899E-1,3.226183497E-1
8.136882625E0,-3.549400600E-2,-3.991558368E-2,3.417036813E-1,3.458532697E-1
8.146815625E0,-1.226133165E-1,-1.064959782E-2,1.352238786E-1,1.828467574E-1
8.156748625E0,-9.774379274E-2,2.045920200E-2,-1.660960078E-2,1.012339212E-1
8.166681625E0,4.765826108E-2,7.074529773E-2,-1.059720129E-1,1.360377687E-1
8.176614625E0,1.430094280E-1,7.474067277E-2,-4.814129591E-2,1.683907629E-1
8.186547625E0,1.177787655E-1,-3.910336431E-2,-2.415695286E-1,2.715819358E-1
8.196480625E0,7.588470792E-2,-6.512211266E-2,-1.478310603E-1,1.784752107E-1
8.206413625E0,-4.052783741E-2,1.538225194E-2,-1.678384781E-2,4.648458698E-2
8.216346625E0,-5.288494097E-2,5.951508053E-2,2.055822551E-2,8.222835538E-2
8.226279625E0,2.472303277E-2,1.867012303E-2,2.599315399E-1,2.617712881E-1
8.236212625E0,6.003007405E-3,-4.184868688E-2,3.221476686E-1,3.249099399E-1
8.246145625E0,6.871225739E-2,-3.133834415E-2,2.902780044E-1,2.999413042E-1
8.256078625E0,4.838273110E-2,-6.610140251E-3,1.227447510E-1,1.321016901E-1
8.266011625E0,-1.333446566E-1,5.254399348E-3,-1.281388074E-1,1.850080002E-1
8.275944625E0,-1.210407262E-1,-4.482497446E-2,-1.306519407E-1,1.836574674E-1
8.285877625E0,-3.287067097E-3,-6.137716290E-2,-8.014310718E-2,1.009993988E-1
8.295810625E0,1.837304793E-2,2.304725731E-2,2.485651374E-2,3.855633845E-2
8.305743625E0,-7.497170174E-2,5.921632435E-2,-2.611249566E-2,9.904136288E-2
8.315676625E0,-4.839537570E-2,2.071825650E-2,1.409980041E-1,1.505051351E-1
8.325609625E0,-7.572599256E-2,1.760264073E-2,6.693483174E-2,1.025892324E-1
8.335543667E0,-3.180633154E-2,-1.520007463E-2,1.755918860E-1,1.790954925E-1
8.345476666E0,-1.193635985E-2,-8.234231807E-2,2.520214266E-1,2.654007036E-1
8.355409666E0,8.980628885E-3,-4.937454678E-2,1.531222057E-1,1.611363009E-1
8.365342666E0,1.727967342E-2,1.947089922E-2,-2.977285266E-2,3.954903014E-2
8.375275666E0,-2.821632385E-2,4.740995541E-3,-5.321960270E-2,6.042320814E-2
8.385208667E0,-1.166476765E-1,-2.085425908E-2,-2.669955611E-1,2.921099283E-1
8.395141667E0,-7.340704165E-3,1.033462476E-2,-2.382108879E-1,2.385479355E-1
8.405074667E0,8.115878681E-2,-1.759621792E-2,1.044821423E-1,1.334649528E-1
8.415007667E0,-5.550529758E-2,3.265158311E-3,9.014710844E-2,1.059150626E-1
8.424940667E0,-6.060386863E-2,2.220266355E-2,1.696271414E-1,1.814914716E-1
8.434873667E0,-4.947659897E-2,-4.572910018E-2,3.264114583E-1,3.332919509E-1
8.444806667E0,-1.003822026E-1,-2.569080178E-2,1.705884236E-1,1.995921195E-1
8.454739667E0,5.709254254E-2,-6.890998464E-3,2.530125296E-1,2.594655746E-1
8.464672667E0,7.078747077E-2,-3.633928497E-2,9.023949444E-2,1.203103321E-1
8.474605666E0,-1.052930050E-2,1.883967401E-2,-2.287693888E-1,2.297851882E-1
8.484538666E0,2.552304151E-2,3.062997225E-2,-3.025010240E-1,3.051171748E-1
8.494471666E0,9.751005029E-2,-3.764930796E-3,-2.777930295E-1,2.944339516E-1
8.504404666E0,1.234233934E-1,-6.175005994E-2,-1.443496281E-1,1.997078343E-1
8.514337667E0,6.880924808E-2,-7.445017579E-2,2.428699493E-2,1.042468197E-1
8.524270667E0,-9.173610756E-2,5.443060675E-2,8.303221643E-2,1.351760088E-1
8.534203667E0,-8.777204253E-2,1.295680496E-1,2.976829183E-1,3.363137386E-1
8.544136667E0,1.430104695E-2,-1.360794176E-2,4.037174964E-1,4.041998428E-1
8.554069667E0,-3.279701432E-2,-6.007812171E-2,1.167601258E-1,1.353438282E-1
8.564002667E0,-8.067823704E-3,-2.438700059E-2,3.487162471E-2,4.331103540E-2
8.573935667E0,1.813937858E-2,2.010204219E-2,-7.049052358E-2,7.551187370E-2
8.583868667E0,6.962573865E-2,-7.803292014E-3,-1.769858623E-1,1.903487071E-1
8.593801667E0,5.155638048E-2,-2.003138225E-2,-2.519799113E-1,2.579790541E-1
8.603734666E0,-3.623492131E-2,3.770090507E-2,-2.673206663E-1,2.723869791E-1
8.613667666E0,-4.471689234E-2,2.280594089E-2,-7.304575682E-2,8.863066055E-2
8.623600666E0,-8.315769402E-2,-1.494011565E-2,2.454076409E-2,8.798101064E-2
8.633533666E0,-9.864349650E-2,2.026706158E-2,1.919833857E-1,2.167923282E-1
8.643466666E0,-3.872676708E-2,3.031434594E-2,3.832785541E-1,3.864209778E-1
8.653399667E0,3.129148420E-2,-3.664809562E-2,4.575533956E-1,4.600840681E-1
8.663332667E0,-1.385509991E-1,-8.086064276E-2,2.797892690E-3,1.604451654E-1
8.673265667E0,-1.726966007E-1,-1.101356416E-2,-2.293102562E-2,1.745601513E-1
8.683198667E0,-1.459911060E-1,4.717147581E-2,-1.813747823E-1,2.375612822E-1
8.693131667E0,-3.977146352E-2,3.374762997E-2,-3.143018746E-1,3.186005967E-1
8.703064667E0,1.510674759E-1,2.242324976E-3,-1.144475520E-2,1.515169717E-1
8.712997667E0,1.245993233E-1,-2.935685981E-2,-1.797551036E-2,1.292669160E-1
8.722930667E0,-8.708431860E-2,1.035419009E-2,-1.713210797E-1,1.924624643E-1
8.732863666E0,-1.285991660E-1,5.041702311E-2,6.018188238E-2,1.506701055E-1
8.742796666E0,-4.064178502E-2,-7.182870456E-3,2.602046049E-1,2.634573679E-1
8.752729666E0,-9.366457410E-2,-4.288632098E-2,1.090166581E-1,1.499897353E-1
8.762662666E0,-4.930385029E-2,-9.137946395E-3,2.335085571E-1,2.388317775E-1
8.772595666E0,-4.816519640E-2,3.286786613E-2,1.214653802E-1,1.347368597E-1
8.782528667E0,-9.271526037E-2,4.315418741E-3,-1.532736486E-1,1.791858078E-1
8.792461667E0,1.827837786E-2,-4.216282854E-2,-2.023545921E-2,5.021231937E-2
8.802394667E0,-3.903984893E-3,-2.896109467E-2,-9.237489760E-2,9.688708794E-2
8.812327667E0,-4.183384957E-2,7.450106484E-2,-1.070069700E-1,1.369341859E-1
8.822260667E0,1.822122132E-2,5.864536658E-2,-5.280035734E-4,6.141311518E-2
8.832193667E0,-3.694842780E-2,-4.910937555E-2,8.335381329E-2,1.035604909E-1
8.842126667E0,-2.089776419E-1,8.824869110E-3,-1.140142733E-1,2.382200404E-1
8.852059667E0,-8.171491183E-2,5.066104386E-2,1.948280561E-1,2.172598436E-1
8.861992666E0,-1.397849078E-1,-2.305785539E-3,1.725185895E-1,2.220535990E-1
8.871925666E0,-1.917579572E-1,-1.464970546E-2,-6.526662111E-3,1.924274548E-1
8.881858666E0,-2.488074314E-2,-2.674252401E-2,1.280084145E-1,1.331178732E-1
8.891791666E0,-5.040798733E-2,-6.712923339E-3,-4.730046630E-2,6.945043296E-2
8.901724666E0,-1.367517013E-1,6.411741483E-2,-1.549149621E-1,2.163578428E-1
8.911657667E0,-1.044719097E-1,3.218297445E-2,-1.078606635E-1,1.535709820E-1
8.921590667E0,-6.851098526E-2,-1.921103616E-2,-6.421295285E-2,9.584426079E-2
8.931523667E0,-1.631486457E-2,-1.925836206E-2,1.199679083E-1,1.225942834E-1
8.941456667E0,-5.561619367E-2,-1.018200330E-2,6.582619965E-2,8.677512749E-2
8.951389667E0,-3.396269331E-2,6.006460916E-3,2.185291600E-1,2.212341201E-1
8.961322667E0,-7.540022956E-2,1.332932194E-2,1.899117172E-2,7.888935318E-2
8.971255667E0,3.257370550E-2,-1.155725014E-2,2.974712491E-2,4.560162016E-2
8.981188667E0,1.413551776E-1,-4.571323047E-2,2.802664018E-1,3.172069382E-1
8.991121667E0,3.181908578E-2,-3.839199571E-2,2.947464466E-2,5.792369318E-2
9.001054666E0,-1.209224297E-2,2.509962087E-2,-1.871576786E-1,1.892200041E-1
9.010987666E0,-1.684623029E-2,5.504574297E-2,-9.404720128E-2,1.102665197E-1
9.020920666E0,-7.933025284E-2,-3.013330610E-2,-1.676355797E-1,1.878909065E-1
9.030853666E0,3.438893706E-5,-2.500949152E-2,-7.280134320E-2,7.697734355E-2
9.040786667E0,8.072896164E-2,-9.146662401E-3,1.851643628E-1,2.022045200E-1
9.050719667E0,6.837587804E-4,-6.954470904E-2,2.844021374E-1,2.927823592E-1
9.060652667E0,-1.479906893E-1,-1.783820129E-2,1.180494368E-1,1.901449843E-1
9.070585667E0,-5.985907953E-2,5.125855621E-2,1.797732300E-1,1.962879599E-1
9.080518667E0,-4.861353166E-2,-5.301469434E-3,5.108536899E-2,7.071842733E-2
9.090451667E0,-1.655202398E-2,-6.112425255E-2,-4.239816070E-3,6.346747031E-2
9.100384667E0,6.721705126E-2,-2.431782072E-2,-1.340702230E-1,1.519352266E-1
9.110317667E0,1.191181068E-1,-1.159854154E-2,6.362413824E-2,1.355421724E-1
9.120250667E0,-8.293367257E-2,1.136229118E-2,-1.414657813E-1,1.643765890E-1
9.130184667E0,-8.310865050E-2,1.728758087E-2,-3.458628058E-2,9.166307351E-2
9.140117667E0,-2.584175130E-2,-1.605097242E-2,1.133114380E-1,1.173239609E-1
9.150050667E0,-6.115756340E-2,1.165181972E-2,6.121567011E-2,8.731191632E-2
9.159983667E0,3.353845954E-2,6.326065612E-2,1.571240401E-1,1.726693455E-1
9.169916667E0,1.159896272E-1,1.305413278E-2,2.014962208E-1,2.328620429E-1
9.179849667E0,9.961316586E-2,-1.451041473E-1,2.057231730E-1,2.707397649E-1
9.189782667E0,-1.494175013E-1,-5.710963651E-2,-3.125558960E-1,3.511100802E-1
9.199715666E0,-1.043075481E-1,1.361294113E-1,-1.154263759E-1,2.067233162E-1
9.209648666E0,-8.208785456E-2,5.836158019E-2,-1.420236057E-1,1.741125914E-1
9.219581666E0,-2.169775648E-2,-4.677627255E-2,1.141961217E-3,5.157631613E-2
9.229514666E0,-9.394874878E-2,-6.556349065E-2,-8.350759506E-2,1.417690274E-1
9.239447667E0,-9.130125744E-2,3.732507528E-2,1.214665496E-1,1.564710949E-1
9.249380667E0,-9.784058243E-2,1.166123465E-1,9.661588311E-2,1.802937819E-1
9.259313667E0,-7.576365229E-2,8.756391820E-2,1.097323573E-1,1.595266780E-1
9.269246667E0,2.076156244E-2,2.655664879E-3,1.846287578E-1,1.858113916E-1
9.279179667E0,9.025043970E-2,1.497090489E-2,-2.594292641E-2,9.509103685E-2
9.289112667E0,1.804373275E-1,9.713253030E-3,-2.439166009E-2,1.823374057E-1
9.299045667E0,9.439134646E-2,3.678786006E-2,-1.642389321E-1,1.929702043E-1
9.308978667E0,1.419402463E-2,1.247157560E-1,-3.046030980E-1,3.294518743E-1
9.318911667E0,9.034701012E-2,2.216376130E-2,-2.318847853E-1,2.498486906E-1
9.328844666E0,7.314311296E-2,-8.808863271E-2,-3.398869514E-2,1.194351438E-1
9.338776750E0,-2.774242530E-2,2.551749579E-2,-1.390818715E-2,4.017738695E-2
9.348709750E0,5.570116103E-2,1.103979897E-2,2.897862536E-1,2.952974251E-1
9.358642750E0,-2.003305418E-2,-3.732832780E-2,2.976273698E-1,3.006273084E-1
9.368575750E0,-8.415413266E-2,1.782139054E-2,1.683027470E-1,1.890114670E-1
9.378508750E0,8.294704808E-2,-1.464130009E-2,2.553654492E-1,2.688979232E-1
9.388441750E0,9.456935763E-2,2.122072418E-2,2.498754984E-1,2.680138938E-1
9.398374750E0,-5.420476718E-2,6.191068478E-2,-1.693201625E-1,1.882562273E-1
9.408307750E0,6.613173494E-2,-2.326139331E-2,-2.004630178E-1,2.123674182E-1
9.418240750E0,1.268647174E-1,-6.920391686E-2,-1.620947582E-1,2.171601926E-1
9.428173750E0,1.024355620E-1,-3.283265493E-2,-1.452343118E-1,1.807319367E-1
9.438106750E0,1.806438438E-1,8.292731373E-3,1.228008842E-1,2.185887117E-1
9.448039750E0,6.629063303E-2,3.619603733E-2,1.122449058E-1,1.352905024E-1
9.457972750E0,-8.883638196E-2,3.084470211E-3,1.175179249E-1,1.473495144E-1
9.467905750E0,-7.379997455E-2,-6.919690020E-2,1.836587048E-1,2.096787235E-1
9.477838750E0,-1.570373917E-2,-1.199735362E-2,2.793805486E-1,2.800786226E-1
9.487771750E0,5.763450634E-2,3.717321670E-3,1.831593525E-1,1.920492208E-1
9.497704750E0,3.197769150E-2,-3.575015059E-2,-1.091242468E-1,1.192004499E-1
9.507637750E0,-3.395514674E-2,-6.596493398E-2,-1.440502506E-1,1.620333275E-1
9.517570750E0,-5.978418035E-2,-2.037412045E-2,-1.739856559E-1,1.850952767E-1
9.527503750E0,6.995184883E-2,4.421185279E-2,6.192669153E-2,1.033579422E-1
9.537436750E0,8.601997918E-2,2.740552974E-2,2.219240534E-1,2.395846100E-1
9.547370750E0,-4.233639948E-2,-5.680604724E-2,1.182874185E-1,1.378811484E-1
9.557303750E0,-8.961722279E-2,-4.742554646E-2,4.457917213E-2,1.107597926E-1
9.567236750E0,-9.914893348E-2,6.146927938E-2,2.607858181E-3,1.166866927E-1
9.577169750E0,-5.407992912E-2,4.566813382E-2,-8.619146705E-2,1.115310996E-1
9.587102750E0,5.885918738E-2,4.732873393E-3,-9.803500235E-2,1.144450336E-1
9.597035750E0,1.617307142E-1,-5.227625496E-3,9.445475221E-2,1.873655576E-1
9.606968750E0,-2.122818852E-2,1.725647642E-2,-1.487882495E-1,1.512824020E-1
9.616901750E0,-1.304953084E-1,1.023890767E-1,-2.578768283E-1,3.066154059E-1
9.626834750E0,-5.320856608E-2,1.203735771E-1,1.325364983E-1,1.867802799E-1
9.636767750E0,-8.824626999E-2,2.194683873E-2,2.389289260E-2,9.402094561E-2
9.646700750E0,5.249526059E-2,-3.352237056E-2,1.288381344E-1,1.431040411E-1
9.656633750E0,8.980453469E-2,-3.809791731E-2,-3.414949358E-2,1.033561496E-1
9.666566750E0,5.559512543E-2,-4.982842319E-2,1.028437525E-1,1.270847243E-1
9.676499750E0,-9.454494551E-2,1.225867848E-2,-1.635401899E-1,1.892998035E-1
9.686432750E0,2.065145206E-3,1.821565733E-2,-4.026158810E-2,4.423878923E-2
9.696365750E0,6.614310047E-2,-5.229612635E-2,1.636799383E-1,1.841220160E-1
9.706298750E0,-3.089816758E-2,-8.730943641E-3,-1.887773573E-2,3.724640980E-2
9.716231750E0,9.142373834E-2,4.057855287E-2,2.999697644E-1,3.162068602E-1
9.726164750E0,2.552379068E-2,-4.690434485E-2,4.786940038E-2,7.171444031E-2
9.736097750E0,-3.367283586E-2,-1.408208700E-2,1.229716229E-1,1.282738676E-1
9.746030750E0,-6.466877986E-2,7.634545024E-4,2.145109534E-2,6.813797357E-2
9.755963750E0,1.410308216E-2,-3.724379442E-2,-1.390286618E-1,1.446200746E-1
9.765896750E0,6.944928065E-2,3.723315979E-2,1.829359889E-2,8.089602296E-2
9.775829750E0,-7.771022692E-3,6.486724715E-2,7.826498151E-3,6.579819617E-2
9.785762750E0,1.470530882E-2,-3.453236743E-2,-1.132307464E-1,1.192892805E-1
9.795695750E0,6.214060826E-2,-5.794190543E-2,2.759885788E-4,8.496349669E-2
9.805628750E0,2.117428450E-2,3.929380082E-2,1.622637427E-1,1.682910434E-1
9.815561750E0,2.262857839E-2,-1.709145703E-2,1.342579186E-1,1.372201121E-1
9.825494750E0,3.760397376E-2,-7.554039828E-2,1.415447187E-1,1.647887072E-1
9.835427750E0,-3.837810857E-2,-8.472049031E-3,1.881750941E-1,1.922355869E-1
9.845360750E0,-6.533338901E-2,2.967659287E-2,-7.714290082E-2,1.053573872E-1
9.855293750E0,1.003676394E-1,5.445173895E-2,6.094435930E-2,1.294328778E-1
9.865227750E0,1.254624820E-1,3.880647194E-2,4.590239704E-2,1.391179597E-1
9.875160750E0,1.398068714E-1,-2.162490383E-2,2.638029814E-2,1.439080189E-1
9.885093750E0,1.191510705E-1,-3.066727109E-2,-7.799834847E-2,1.456749858E-1
9.895026750E0,9.120185478E-2,-2.695660976E-2,-7.172077775E-2,1.191146804E-1
9.904959750E0,7.931769960E-2,-1.289748679E-2,-6.287627935E-2,1.020346468E-1
9.914892750E0,1.152641704E-1,-1.956455517E-3,4.746652722E-2,1.246704773E-1
9.924825750E0,1.020733636E-1,2.088731869E-2,1.799357826E-1,2.079233933E-1
9.934758750E0,-2.863916891E-2,2.689269695E-2,-8.680191636E-3,4.023387717E-2
9.944691750E0,-3.643376319E-2,-4.065573611E-3,8.081027448E-2,8.873696214E-2
9.954624750E0,-2.496523540E-2,-2.149356075E-2,4.051243365E-2,5.221583488E-2
9.964557750E0,5.599512979E-3,6.293368713E-2,9.854137123E-2,1.170572739E-1
9.974490750E0,1.756176503E-2,1.072610316E-1,2.214866817E-2,1.109229822E-1
9.984423750E0,3.330692807E-2,-6.713054901E-2,-8.222120762E-2,1.112483216E-1
9.994356750E0,-8.338970058E-3,-7.857090966E-2,-3.763384938E-2,8.751704340E-2
1.000428975E1,-6.507057494E-2,6.184450618E-2,-7.056536794E-2,1.141857864E-1
1.001422275E1,2.107813435E-2,9.693978231E-2,3.930439889E-2,1.067072861E-1
1.002415575E1,9.228996679E-2,-1.121363486E-3,1.205771881E-1,1.518471393E-1
1.003408875E1,2.735225156E-2,-1.003410528E-1,8.303630948E-3,1.043332298E-1
1.004402175E1,-1.712706110E-2,-3.919007669E-2,-1.030437273E-1,1.115670564E-1
1.005395475E1,-9.995084256E-6,7.918838477E-2,4.762557149E-3,7.933147126E-2
1.006388775E1,-6.918454796E-2,8.010122649E-2,-6.584315658E-2,1.246516323E-1
1.007382075E1,1.602297887E-2,-6.146223075E-3,9.974940598E-2,1.012148996E-1
1.008375375E1,1.301394688E-2,-6.978085432E-2,1.074057502E-1,1.287428662E-1
1.009368675E1,-2.434385911E-2,-2.132109529E-2,7.126586437E-3,3.313609535E-2
1.010361975E1,4.489510451E-2,9.940367108E-2,7.103022158E-2,1.301612562E-1
1.011355275E1,1.024454109E-1,1.336295805E-1,1.853532279E-1,2.504151474E-1
1.012348675E1,4.152084081E-2,-7.494814843E-3,5.716647327E-2,7.105039153E-2
1.013341975E1,1.072119880E-2,-8.306049320E-2,-1.359547806E-1,1.596799674E-1
1.014335275E1,6.475784026E-2,4.397869050E-2,-7.307440817E-2,1.070867509E-1
1.015328575E1,2.773884388E-2,5.624340805E-2,-1.893275803E-1,1.994434684E-1
1.016321875E1,1.027132500E-1,-1.099824719E-4,-1.829418361E-2,1.043297703E-1
1.017315175E1,1.107775836E-1,2.542624268E-2,7.656578064E-2,1.370419119E-1
1.018308475E1,4.677458234E-2,4.925317138E-2,-1.120501935E-2,6.884249344E-2
1.019301775E1,5.097913239E-3,-5.557790355E-2,-1.350239038E-2,5.742130814E-2
1.020295075E1,-3.749589164E-2,-3.950727900E-2,2.031848967E-1,2.103589058E-1
1.021288375E1,-1.559589093E-1,2.546075039E-2,-4.204849720E-2,1.635221921E-1
1.022281675E1,1.480361514E-2,2.546009257E-2,9.618786693E-2,1.005955719E-1
1.023274975E1,3.444240253E-2,-1.811805451E-3,1.133096838E-1,1.184425860E-1
1.024268275E1,-1.061112497E-2,-2.872289373E-3,1.531707376E-1,1.535647124E-1
1.025261575E1,-2.980395254E-2,4.174985066E-3,-4.856521904E-2,5.713393552E-2
