"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.498116584E0,-7.800551131E-5,4.119911604E-4,1.939229071E-2,1.939682347E-2
6.508049584E0,1.501638070E-3,-3.726192992E-3,2.014716625E-2,2.054380050E-2
6.517982583E0,-6.221510544E-3,3.880943209E-3,2.209253490E-2,2.327765048E-2
6.527914584E0,-4.443774261E-3,-7.152405549E-3,5.478841066E-3,1.004598100E-2
6.537847584E0,2.514814362E-3,-5.133800525E-3,9.521021247E-3,1.110540610E-2
6.547780584E0,4.626207389E-3,2.662054561E-3,1.670374095E-2,1.753577176E-2
6.557712583E0,6.136908643E-3,-7.533041015E-4,1.535595775E-2,1.655398904E-2
6.567645584E0,1.310397573E-3,2.488008533E-3,8.171483874E-3,8.641786677E-3
6.577578584E0,6.232583709E-4,-1.081990711E-3,1.655463696E-2,1.660166135E-2
6.587510583E0,1.940307152E-3,-4.787718449E-3,1.520626903E-2,1.605981499E-2
6.597443583E0,1.794620119E-3,-1.282714661E-3,1.685459912E-2,1.699833903E-2
6.607376583E0,-6.749148667E-4,-6.922555156E-3,2.703343213E-2,2.791386273E-2
6.617308584E0,2.303236518E-3,-6.146702729E-4,2.194343090E-2,2.207253673E-2
6.627241584E0,-8.456718363E-4,-2.697028220E-3,2.942728221E-2,2.956271403E-2
6.637174584E0,-3.168459982E-5,-5.058554169E-3,1.490806103E-2,1.574294311E-2
6.647106584E0,-2.497546803E-3,-2.306361124E-3,2.658144236E-2,2.679794991E-2
6.657039584E0,-6.130038165E-3,-1.324796341E-3,2.642941475E-2,2.716332854E-2
6.666972584E0,4.817319978E-3,1.460287292E-3,1.609679997E-2,1.686552638E-2
6.676904583E0,4.099007808E-3,-1.209715828E-3,2.268076479E-2,2.307991267E-2
6.686837583E0,-1.635228675E-3,2.757327631E-3,1.234990418E-2,1.275919126E-2
6.696770584E0,-5.393873714E-4,-6.667415556E-3,9.955469370E-3,1.199402932E-2
6.706702583E0,-3.532083705E-4,-2.457036562E-3,1.594594181E-2,1.613799383E-2
6.716629459E0,1.952787302E-4,-3.865448087E-3,1.519398987E-2,1.567919484E-2
6.726561458E0,6.736266520E-3,-3.456325717E-3,1.923266172E-2,2.066927070E-2
6.736494459E0,4.271281399E-3,-1.807831172E-3,1.908180356E-2,1.963739610E-2
6.746427459E0,2.522982191E-3,-2.901022956E-3,1.488876522E-2,1.537714873E-2
6.756359458E0,4.767965823E-3,-6.251952611E-3,1.967705011E-2,2.118977845E-2
6.766292458E0,-3.933842238E-3,-6.318884958E-3,3.823962092E-2,3.895731036E-2
6.776225458E0,2.786198258E-3,-2.658637594E-3,1.877833307E-2,1.916916919E-2
6.786157459E0,-4.516425915E-3,-4.354238771E-3,1.952619195E-2,2.050925816E-2
6.796090459E0,-1.122263409E-3,-5.242047105E-3,2.266848564E-2,2.329374968E-2
6.806023458E0,6.798649002E-3,-4.916521646E-3,2.086929739E-2,2.249269630E-2
6.815955459E0,2.697028220E-3,-6.511970982E-4,2.760587454E-2,2.774495139E-2
6.825888459E0,2.963953614E-3,6.529932898E-3,1.922272146E-2,2.051677521E-2
6.835821459E0,2.017307673E-3,1.062530447E-3,2.341459036E-2,2.352533832E-2
6.845753458E0,1.950375326E-3,-4.808768425E-3,1.907361746E-2,1.976691935E-2
6.855686459E0,-5.408290755E-3,-5.397382043E-3,1.697739065E-2,1.861754911E-2
6.865619459E0,-1.378528599E-2,-5.100197308E-3,1.967471123E-2,2.455891659E-2
6.875551458E0,-4.039877839E-4,2.198132817E-3,2.191945732E-2,2.203310244E-2
6.885484458E0,2.375595812E-3,6.284715291E-3,1.249257624E-2,1.418469467E-2
6.895417458E0,1.058455668E-3,1.429223958E-3,1.683530331E-2,1.692898245E-2
6.905349459E0,1.128238533E-3,-6.406538375E-3,1.818484068E-2,1.931333960E-2
6.915282459E0,-6.052763555E-3,5.810670555E-5,2.432675600E-2,2.506851373E-2
6.925215458E0,-2.218104713E-3,-7.591695897E-3,1.549746037E-2,1.739899747E-2
6.935147459E0,4.839740396E-3,-5.722359326E-3,1.759485662E-2,1.912452517E-2
6.945080459E0,6.050643940E-3,2.530784570E-3,2.313626289E-2,2.404790684E-2
6.955013459E0,-2.172697429E-3,-3.999276236E-3,1.625525951E-2,1.688041132E-2
6.964945458E0,-1.135072466E-3,-6.145624649E-3,2.508981764E-2,2.585645067E-2
6.974878459E0,2.953209355E-4,2.138052676E-3,1.207040727E-2,1.226186019E-2
6.984811459E0,1.225759126E-3,-7.294511162E-3,1.521445513E-2,1.691721086E-2
6.994743458E0,3.339308314E-3,-3.382632528E-3,2.075293779E-2,2.129031728E-2
7.004676458E0,-5.169651266E-3,-1.021866716E-2,1.461511552E-2,1.856739224E-2
7.014609458E0,-1.607436128E-4,-3.094620612E-3,2.613997757E-2,2.632301166E-2
7.024541459E0,4.484010413E-3,-1.123798303E-3,2.344558060E-2,2.389695633E-2
7.034474459E0,2.545110248E-3,4.840051029E-3,2.194576979E-2,2.261681878E-2
7.044407459E0,-2.509095054E-3,-1.726079788E-3,2.179666579E-2,2.200839724E-2
7.054339459E0,-6.912505254E-4,-2.045319490E-3,2.359117627E-2,2.368976059E-2
7.064272459E0,7.341471612E-3,3.945755940E-3,1.894965649E-2,2.070158632E-2
7.074205459E0,4.378559534E-3,-5.503563825E-3,2.179491162E-2,2.290151023E-2
7.084137458E0,-6.098463200E-4,8.277281933E-4,1.715280712E-2,1.718359213E-2
7.094070458E0,2.929126136E-3,-4.391715769E-3,1.670257151E-2,1.751693016E-2
7.104003459E0,2.353504300E-3,-4.887066297E-3,2.508630931E-2,2.566603426E-2
7.113935458E0,9.429457504E-3,-9.974326640E-3,2.149670362E-2,2.550510003E-2
7.123868458E0,8.749810047E-4,4.368674085E-3,2.314327955E-2,2.356824757E-2
7.133801458E0,-2.584725134E-3,1.528973803E-3,2.254452467E-2,2.274366192E-2
7.143733459E0,1.590661928E-3,3.051150218E-3,1.221834183E-2,1.269360469E-2
7.153666459E0,4.001267944E-3,-3.030538782E-3,2.000157058E-2,2.062176365E-2
7.163599459E0,-5.164882131E-3,-3.669200912E-3,1.715806961E-2,1.829039080E-2
7.173531459E0,-3.611075934E-3,-6.351190824E-3,2.090087235E-2,2.214100177E-2
7.183464459E0,-2.400263753E-3,-1.290498767E-3,2.239834428E-2,2.256352099E-2
7.193397459E0,9.470844828E-4,2.956297416E-3,8.028227091E-3,8.607502173E-3
7.203329458E0,4.848127495E-3,1.053540353E-3,1.850585282E-2,1.915935479E-2
7.213262458E0,-1.007054988E-3,-4.334285147E-3,1.760713577E-2,1.816071082E-2
7.223195459E0,5.460203066E-4,-3.432132863E-3,3.003539264E-2,3.023578154E-2
7.233127458E0,4.702970367E-3,-3.312082216E-4,2.599379718E-2,2.641789396E-2
7.243060458E0,-6.720278040E-4,-1.852489281E-3,2.090321124E-2,2.099589431E-2
7.252993458E0,1.737902127E-4,2.514869180E-3,2.285033405E-2,2.298896553E-2
7.262925459E0,-2.397102602E-3,3.186476715E-3,2.330056965E-2,2.363929527E-2
7.272858459E0,-4.842938092E-3,3.727599978E-4,2.374846637E-2,2.424010426E-2
7.282791459E0,4.081374798E-3,-4.979817756E-3,2.973718464E-2,3.042624452E-2
7.292723459E0,1.975591443E-3,8.962685242E-5,2.210364461E-2,2.219193771E-2
7.302656459E0,2.095587272E-3,-5.499744862E-3,2.285267293E-2,2.359837579E-2
7.312589459E0,8.517931402E-4,-7.983660344E-3,2.929045737E-2,3.037096108E-2
7.322521458E0,1.624886412E-3,-1.253314130E-3,2.569851279E-2,2.578031443E-2
7.332454458E0,4.719415661E-3,3.396665845E-3,2.225742638E-2,2.300441810E-2
7.342387458E0,2.525430713E-3,-5.563442968E-3,2.809879482E-2,2.875538155E-2
7.352319458E0,8.121234365E-4,-1.007681737E-2,2.929805875E-2,3.099319343E-2
7.362252458E0,-8.913349360E-5,-7.618118003E-3,2.929922819E-2,3.027356007E-2
7.372185458E0,-4.405657724E-3,-5.445913933E-3,1.882277191E-2,2.008393738E-2
7.382117459E0,-2.165534589E-3,-6.538849901E-3,1.957238495E-2,2.074908072E-2
7.392050459E0,-3.097781762E-3,-2.500982042E-3,1.493144989E-2,1.545313427E-2
7.401983459E0,-2.019610014E-3,-1.034147697E-2,2.107044160E-2,2.355819348E-2
7.411915459E0,-6.420553420E-3,-6.895237695E-3,1.897363007E-2,2.118410836E-2
7.421848459E0,-7.051139083E-3,-4.679343961E-3,2.660775483E-2,2.792109309E-2
7.431781459E0,-3.864991274E-3,-4.788357988E-3,2.780526459E-2,2.847804889E-2
7.441713458E0,9.340927005E-4,2.237035073E-3,3.184744477E-2,3.193957723E-2
7.451646458E0,4.976181518E-3,-3.962274324E-3,2.690596282E-2,2.764765516E-2
7.461579458E0,7.397038434E-3,3.149127625E-3,2.510852873E-2,2.636420675E-2
7.471511459E0,-1.971681118E-3,2.106550802E-3,1.612486660E-2,1.638097695E-2
7.481444458E0,2.601883058E-3,-2.861535978E-3,2.420454919E-2,2.451159695E-2
7.491377458E0,2.295434140E-3,9.152719751E-5,2.764505088E-2,2.774033586E-2
7.501309459E0,-2.071193419E-4,-2.932122834E-3,2.659255207E-2,2.675451491E-2
7.511242459E0,2.831514180E-4,2.724400498E-3,2.224982500E-2,2.241778859E-2
7.521175459E0,2.104559094E-3,-1.322621908E-3,1.775974810E-2,1.793285115E-2
7.531107459E0,-2.103554104E-3,3.523203246E-3,2.554239213E-2,2.586989944E-2
7.541040459E0,-5.528597217E-3,-2.256952152E-3,2.164697707E-2,2.245553020E-2
7.550973459E0,4.989922475E-3,-4.388408437E-3,1.430813670E-2,1.577593835E-2
7.560906459E0,4.474033602E-3,-3.332255110E-3,1.371055126E-2,1.480203083E-2
7.570838458E0,1.334517337E-3,-8.384724520E-4,1.640319407E-2,1.647873625E-2
7.580771458E0,-3.326992616E-3,-1.057158317E-3,2.702875435E-2,2.725325715E-2
7.590704459E0,-1.518649813E-3,-2.440664358E-4,2.283337712E-2,2.288512566E-2
7.600636458E0,-2.718662918E-3,-9.853161369E-3,1.340357244E-2,1.685620572E-2
7.610569458E0,5.084373280E-3,-4.347331747E-3,3.241228580E-2,3.309541382E-2
7.620502458E0,3.707299177E-3,3.188925236E-4,3.375889957E-2,3.396334877E-2
7.630434459E0,2.585711852E-3,-9.865678065E-3,2.836893618E-2,3.014654291E-2
7.640367459E0,-7.377358899E-4,-5.591546148E-3,2.328010440E-2,2.395355722E-2
7.650300459E0,1.314052083E-3,-4.581841640E-3,1.864267766E-2,1.924238645E-2
7.660232459E0,4.044519067E-3,-1.958360430E-3,2.522781193E-2,2.562490595E-2
7.670165459E0,3.726101629E-3,-5.396340508E-3,2.567395449E-2,2.649823132E-2
7.680098459E0,-3.975010291E-3,-6.033285018E-3,3.016461611E-2,3.101782229E-2
7.690030458E0,-1.404482927E-3,-7.016914599E-3,2.343037784E-2,2.449882178E-2
7.699963458E0,4.153935090E-3,4.288749956E-4,2.732403874E-2,2.764131335E-2
7.709896458E0,4.088610727E-3,-1.056791039E-2,1.505248725E-2,1.884077600E-2
7.719827708E0,-1.848688591E-3,-2.444812227E-3,2.044128120E-2,2.066980245E-2
7.729760709E0,-2.410532925E-3,-4.742018804E-3,1.999396920E-2,2.068951947E-2
7.739693709E0,-1.021746118E-3,-3.533161785E-3,1.565416574E-2,1.608042607E-2
7.749625708E0,3.604479544E-3,-2.623992842E-3,2.568272531E-2,2.606683699E-2
7.759558708E0,-1.738633029E-4,-1.099459268E-4,3.541249216E-2,3.541308963E-2
7.769491708E0,-7.252740115E-4,-4.497111831E-3,2.433494210E-2,2.475761387E-2
7.779424708E0,-1.636562571E-3,1.403075941E-3,1.640611768E-2,1.654713439E-2
7.789356709E0,-4.584125709E-3,9.101373889E-4,2.119791090E-2,2.170700314E-2
7.799289708E0,2.712194435E-4,-5.146700945E-3,1.745803177E-2,1.820288340E-2
7.809222708E0,2.406439874E-3,-3.658273928E-3,1.715748489E-2,1.770743371E-2
7.819154709E0,5.159400366E-3,-1.092866533E-2,2.584176958E-2,2.852809480E-2
7.829087709E0,4.186716042E-3,-9.612475354E-3,2.030270219E-2,2.285012013E-2
7.839020709E0,3.660210818E-3,-1.652496234E-3,9.972426295E-3,1.075068246E-2
7.848952709E0,-3.140411619E-3,-6.214493886E-5,1.760596633E-2,1.788396202E-2
7.858885709E0,-3.863748740E-3,5.786788333E-3,2.568623364E-2,2.661199113E-2
7.868818709E0,-5.038454365E-3,-1.344676875E-3,2.254218578E-2,2.313750890E-2
7.878750708E0,2.518852595E-3,1.647544373E-3,1.535829663E-2,1.565044077E-2
7.888683708E0,1.539442146E-2,-2.190074623E-3,2.688608229E-2,3.105875175E-2
7.898616708E0,1.469240841E-3,-8.062067851E-3,2.134526074E-2,2.286429012E-2
7.908548709E0,1.048990488E-3,-2.734834123E-3,1.804509223E-2,1.828127600E-2
7.918481709E0,-1.346047316E-3,-6.016985904E-3,1.310010195E-2,1.447855772E-2
7.928414708E0,2.879004534E-3,-4.110428151E-3,3.150713682E-2,3.190429371E-2
7.938346709E0,3.195284083E-3,-8.511335012E-3,2.282402158E-2,2.456804072E-2
7.948279709E0,7.709188387E-5,-6.551403143E-3,1.758491635E-2,1.876582291E-2
7.958212709E0,-6.795816757E-3,-2.261045203E-3,2.491557062E-2,2.592452719E-2
7.968145709E0,-9.374183044E-4,6.095046233E-3,2.027288139E-2,2.119004628E-2
7.978077709E0,1.977162883E-3,6.424719561E-3,2.670423388E-2,2.753728930E-2
7.988010709E0,-2.526326068E-3,-6.578391697E-3,1.847076952E-2,1.976934211E-2
7.997943709E0,5.569089185E-3,4.665274099E-3,1.966827929E-2,2.096713493E-2
8.007875708E0,-2.915933356E-4,3.385044504E-3,2.310936570E-2,2.335778962E-2
8.017808708E0,-8.866717815E-3,4.599200562E-5,2.026469529E-2,2.211964455E-2
8.027741708E0,9.642424062E-4,-9.101099800E-3,2.490504563E-2,2.653339554E-2
8.037673709E0,1.176130883E-3,-1.769513637E-4,1.757205248E-2,1.761225778E-2
8.047606708E0,4.540107138E-3,-2.510100044E-4,2.535878956E-2,2.576322548E-2
8.057539708E0,-4.612064436E-3,-7.686530426E-3,2.520734668E-2,2.675377011E-2
8.067471709E0,1.681348588E-3,-3.023869302E-3,2.805143237E-2,2.826399789E-2
8.077404709E0,-1.788736358E-3,-2.960975189E-3,2.281057298E-2,2.307139336E-2
8.087337709E0,3.529160097E-3,3.212734368E-3,2.879929125E-2,2.919205046E-2
8.097270709E0,-9.100825712E-4,-3.584142197E-3,2.610723317E-2,2.636782033E-2
8.107202709E0,8.994844928E-4,-1.422974747E-3,2.521085501E-2,2.526699705E-2
8.117135709E0,5.803178810E-4,-1.518942174E-3,1.847954035E-2,1.855093975E-2
8.127068709E0,3.163325395E-3,-3.782307990E-3,2.282226741E-2,2.334884090E-2
8.137000708E0,-6.274976023E-3,-1.159813497E-3,1.369242489E-2,1.510638908E-2
8.146933708E0,-7.096071281E-3,3.070190214E-3,2.686620176E-2,2.795662878E-2
8.156866709E0,-1.840484217E-3,-2.039271276E-3,2.612185121E-2,2.626589271E-2
8.166798708E0,-1.459428482E-4,-1.287885793E-3,2.761990786E-2,2.765030306E-2
8.176731708E0,7.936297897E-3,9.053865261E-4,2.177853942E-2,2.319718363E-2
8.186664708E0,-1.613484342E-3,1.720269118E-3,3.001375794E-2,3.010628379E-2
8.196596709E0,-2.572208438E-3,-1.948420163E-3,2.507695377E-2,2.528371428E-2
8.206529709E0,4.594084248E-3,-3.391586076E-3,2.163586736E-2,2.237675630E-2
8.216462709E0,-2.423908431E-3,-7.808061149E-3,1.086237252E-2,1.359530388E-2
8.226395709E0,-2.515124995E-3,-2.916390169E-3,9.965994358E-3,1.068420465E-2
8.236327709E0,-3.800872900E-3,7.865966856E-4,1.729723334E-2,1.772737009E-2
8.246260709E0,-2.803648543E-3,4.800564051E-4,1.535069525E-2,1.561200641E-2
8.256193709E0,-3.824206945E-3,-3.209573217E-3,1.909525216E-2,1.973713692E-2
8.266125708E0,1.570909303E-3,9.982110746E-4,1.999338448E-2,2.007983079E-2
8.276058708E0,-4.606144130E-4,-3.619773667E-3,1.999338448E-2,2.032364018E-2
8.285991709E0,2.752302680E-3,-4.443317447E-3,3.196848214E-2,3.239293272E-2
8.295923708E0,-3.579007611E-3,-6.692211404E-3,1.909466743E-2,2.054753789E-2
8.305856708E0,-5.873162672E-4,-5.241736472E-3,2.058921576E-2,2.125409483E-2
8.315789708E0,3.162448313E-3,-5.443227869E-3,2.807482123E-2,2.877195503E-2
8.325722708E0,3.258525375E-3,6.944098491E-3,2.208376408E-2,2.337800520E-2
8.335654709E0,-9.257859997E-3,-1.032194361E-2,1.699083924E-2,2.193032398E-2
8.345587709E0,-3.399150912E-3,-8.437239826E-3,2.117510676E-2,2.304617949E-2
8.355520708E0,-1.077751480E-3,-5.833474696E-3,2.476763606E-2,2.546815210E-2
8.365452709E0,1.538731344E-4,3.477686327E-3,2.521377861E-2,2.545294897E-2
8.375385709E0,1.516712923E-3,5.706644934E-3,3.089961112E-2,3.145873776E-2
8.385318709E0,4.454664700E-4,-7.927125078E-3,2.520559251E-2,2.642649516E-2
8.395250708E0,1.823015660E-3,-7.596264035E-3,1.921219647E-2,2.073969881E-2
8.405183709E0,7.463970780E-4,-7.943698280E-3,2.819351971E-2,2.930075092E-2
8.415116709E0,1.205915138E-3,-4.574404713E-3,3.373083293E-2,3.406095272E-2
8.425049709E0,-1.312005557E-3,-8.638585042E-3,3.462662637E-2,3.571203948E-2
8.434981708E0,6.511605531E-4,-1.589254942E-3,2.968397498E-2,2.973361922E-2
8.444914708E0,4.694382269E-3,-6.587253883E-4,2.668610752E-2,2.710386464E-2
8.454847708E0,6.722434200E-3,2.029458918E-3,1.171898961E-2,1.366179134E-2
8.464779709E0,2.446127851E-3,-6.464462355E-4,2.264100373E-2,2.278193328E-2
8.474712708E0,-3.903162628E-3,-1.991634741E-3,3.072594881E-2,3.103683647E-2
8.484645708E0,4.296113793E-3,-5.495194998E-3,1.874851227E-2,2.000401145E-2
8.494577709E0,-1.376781743E-3,-1.068761386E-4,2.398761749E-2,2.402733326E-2
8.504510709E0,-4.635636024E-3,-2.398326863E-3,2.668026030E-2,2.718597769E-2
8.514443709E0,1.131070778E-4,-4.996025506E-3,1.919348538E-2,1.983337957E-2
8.524376709E0,5.401621275E-3,1.023427192E-3,1.215811551E-2,1.334333872E-2
8.534308709E0,2.536704876E-3,-4.309507571E-3,2.428173244E-2,2.479131415E-2
8.544241709E0,7.632443681E-3,4.812642206E-3,3.056865871E-2,3.187253703E-2
8.554174709E0,-2.537581958E-3,-6.000193432E-3,2.248663723E-2,2.341133267E-2
8.564106708E0,-5.337119177E-3,-3.124203868E-3,2.757605374E-2,2.826100194E-2
8.574039708E0,-4.802007582E-3,3.718609884E-3,2.892266750E-2,2.955347749E-2
8.583972708E0,-2.453089692E-4,-1.301169936E-3,2.637854397E-2,2.641175499E-2
8.593904709E0,4.011884294E-3,2.095623817E-3,2.788069367E-2,2.824570648E-2
8.603837708E0,1.795040388E-3,-5.591655783E-3,1.830236971E-2,1.922148593E-2
8.613770708E0,-5.779223498E-3,1.729003396E-3,1.426837564E-2,1.549114006E-2
8.623703708E0,-1.719355490E-3,1.494986862E-3,2.624347329E-2,2.634219162E-2
8.633635709E0,-3.333442826E-3,-4.600717183E-3,2.205218911E-2,2.277229642E-2
8.643568709E0,-3.681735881E-3,5.375546347E-3,2.325028360E-2,2.414595960E-2
8.653501709E0,-1.475910321E-3,3.276998922E-3,2.699484050E-2,2.723303962E-2
8.663433709E0,1.662272047E-3,1.892323438E-3,2.325671554E-2,2.339270942E-2
8.673366709E0,-1.123834848E-3,1.028580051E-3,2.476003468E-2,2.480685992E-2
8.683299709E0,6.999281589E-3,5.742879398E-4,1.623128593E-2,1.768542881E-2
8.693232709E0,-4.356541112E-4,6.242852882E-3,1.683705747E-2,1.796244724E-2
8.703164708E0,-7.341983244E-3,-3.786072135E-3,1.518989682E-2,1.729080755E-2
8.713098084E0,1.378444545E-3,4.362571053E-4,2.956293762E-2,2.959827208E-2
8.723031084E0,1.257882267E-3,-4.197752662E-3,2.178204775E-2,2.221848328E-2
8.732963083E0,-1.105598845E-3,5.410976820E-3,1.085769475E-2,1.218156616E-2
8.742896084E0,5.474053659E-3,-4.824135639E-4,1.160730779E-2,1.284241334E-2
8.752829084E0,6.364036426E-3,-3.871350121E-3,2.522781193E-2,2.630457767E-2
8.762761083E0,4.701252747E-3,4.095536023E-3,1.669438541E-2,1.782070978E-2
8.772694083E0,3.501221370E-3,-1.462571360E-3,2.807131290E-2,2.832660012E-2
8.782627083E0,-5.305379760E-3,-4.299274944E-3,2.492551088E-2,2.584399180E-2
8.792560083E0,-4.459178019E-3,2.526764609E-3,2.058161438E-2,2.121017818E-2
8.802492084E0,-4.181088097E-3,-1.916205660E-3,2.746320248E-2,2.784566092E-2
8.812425083E0,1.630276814E-4,-6.410996877E-3,2.326899469E-2,2.413656092E-2
8.822358083E0,-3.297391087E-3,2.219639607E-3,2.281758964E-2,2.316121726E-2
8.832290084E0,-2.631119136E-3,5.751650222E-4,2.565699756E-2,2.579796749E-2
8.842223084E0,-7.348305546E-4,-5.763326380E-3,2.071376145E-2,2.151315459E-2
8.852156084E0,-3.632436544E-3,1.197930034E-3,2.684573650E-2,2.711684347E-2
8.862089084E0,6.118014827E-4,1.988053322E-3,2.474658608E-2,2.483385149E-2
8.872021084E0,1.044550259E-3,-5.840326902E-3,2.384319127E-2,2.457027215E-2
8.881954084E0,-1.110897884E-3,-9.121674690E-3,2.384143710E-2,2.555099149E-2
8.891887084E0,-7.312564440E-3,-5.559441280E-3,2.563419342E-2,2.723036647E-2
8.901819083E0,2.262909003E-3,-7.300815191E-3,2.099150419E-2,2.233978308E-2
8.911752083E0,-3.357763588E-4,4.243214764E-3,2.443259060E-2,2.480058670E-2
8.921685084E0,-4.355865028E-3,2.175164223E-4,1.724460840E-2,1.778756286E-2
8.931618084E0,-1.674587745E-3,-7.766143922E-3,2.682234764E-2,2.797419469E-2
8.941550083E0,-2.658473141E-4,9.308767319E-4,2.562249899E-2,2.564078120E-2
8.951483083E0,-1.241382156E-3,3.986576814E-3,2.876362324E-2,2.906509670E-2
8.961416083E0,-1.516621560E-5,-5.416677855E-3,2.008167744E-2,2.079938455E-2
8.971348084E0,-2.011917271E-3,1.837615427E-3,2.187560320E-2,2.204465143E-2
8.981281084E0,5.171478521E-3,-4.377609361E-3,2.501731217E-2,2.591859491E-2
8.991214084E0,1.307565328E-3,-2.170797084E-3,2.995820940E-2,3.006520243E-2
9.001147083E0,5.298692007E-3,-1.013030112E-4,2.142595232E-2,2.207165222E-2
9.011079084E0,-1.172695644E-3,-4.700412210E-3,2.591485977E-2,2.636378287E-2
9.021012084E0,-6.357202493E-4,1.414514557E-3,2.157681048E-2,2.163246963E-2
9.030945084E0,-4.293299820E-3,3.390782084E-3,2.636801898E-2,2.692957949E-2
9.040877083E0,1.538731344E-4,-2.447553109E-3,1.918471456E-2,1.934082381E-2
9.050810084E0,5.458266176E-3,9.690846317E-4,1.260016501E-2,1.376575290E-2
9.060743084E0,-3.028492257E-4,1.921431608E-3,1.530040920E-2,1.542355791E-2
9.070676084E0,4.348866642E-6,-8.799785469E-3,2.952551544E-2,3.080896469E-2
9.080608083E0,7.155584972E-3,-3.582040854E-3,2.354089022E-2,2.486376732E-2
9.090541083E0,-4.743553698E-4,-1.366421208E-3,2.129965246E-2,2.134870757E-2
9.100474083E0,-1.069346108E-3,3.200071491E-4,2.220012367E-2,2.222816674E-2
9.110406084E0,-4.402496573E-3,-3.918621205E-3,2.713985145E-2,2.777245227E-2
9.120339083E0,-8.050519601E-4,-1.725732610E-3,3.417697549E-2,3.422998562E-2
9.130272083E0,-4.130802043E-3,2.614765204E-3,2.265386760E-2,2.317538004E-2
9.140205083E0,2.838969380E-3,4.817941245E-3,1.412394941E-2,1.519072914E-2
9.150137084E0,-2.309668455E-3,7.256211899E-4,1.846784592E-2,1.862585373E-2
9.160070084E0,-3.384149149E-3,-1.815377735E-3,2.685275316E-2,2.712597306E-2
9.170003084E0,6.730912663E-3,-4.548731782E-3,2.640661061E-2,2.762797911E-2
9.179936083E0,1.153893191E-3,4.201717805E-3,1.937241018E-2,1.985638885E-2
9.189868084E0,-2.822195180E-3,4.612155799E-3,1.937182546E-2,2.011229446E-2
9.199801084E0,-1.922838595E-3,8.535875045E-3,2.162300348E-2,2.332622453E-2
9.209734084E0,2.100411225E-3,-6.901541725E-4,2.851043880E-2,2.859603400E-2
9.219666083E0,-2.885418199E-3,-4.174126256E-3,2.701355159E-2,2.748601349E-2
9.229599083E0,3.916629497E-3,-6.455289535E-3,2.656390071E-2,2.761614692E-2
9.239532084E0,-5.074798465E-3,1.789467260E-3,2.985997617E-2,3.034096158E-2
9.249465084E0,-7.167736217E-3,-3.412562963E-3,2.641362727E-2,2.758082185E-2
9.259397083E0,-2.323683500E-3,-4.953176379E-3,3.075401545E-2,3.123688408E-2
9.269330083E0,-4.040919375E-3,-6.354370248E-3,2.925712824E-2,3.021070346E-2
9.279263083E0,-3.806537390E-4,5.452035237E-3,3.225265682E-2,3.271243582E-2
9.289195084E0,-1.215837132E-3,1.467450131E-3,2.356778741E-2,2.364470920E-2
9.299128084E0,-1.918124277E-3,-2.677659318E-4,2.761230648E-2,2.768014393E-2
9.309061083E0,2.507797703E-3,-2.091348041E-3,2.566810727E-2,2.587497859E-2
9.318994083E0,6.779846549E-4,9.927347917E-3,1.908063412E-2,2.151935171E-2
9.328926084E0,-8.159423992E-4,-1.946812179E-3,1.324043512E-2,1.340764565E-2
9.338859084E0,5.840089358E-3,4.690252673E-3,2.027580500E-2,2.161511929E-2
9.348792084E0,-3.982684761E-4,6.128558088E-3,2.476529717E-2,2.551544211E-2
9.358725084E0,-1.345225051E-4,-9.130591694E-3,2.491440117E-2,2.653513118E-2
9.368657084E0,2.020085100E-3,3.058751598E-3,2.596163750E-2,2.621914046E-2
9.378590084E0,-6.114177592E-3,1.300091855E-4,2.386424124E-2,2.463538269E-2
9.388523084E0,2.162227258E-3,-7.311760448E-4,2.520851612E-2,2.531164021E-2
9.398455083E0,-2.752485406E-3,-1.031485386E-3,1.727559865E-2,1.752388218E-2
9.408388083E0,-1.633364875E-3,-2.891009599E-3,1.128512621E-2,1.176349824E-2
9.418321084E0,-9.775265492E-4,-6.581918299E-3,2.595228195E-2,2.679175517E-2
9.428254084E0,-4.520884417E-3,-5.728243086E-3,2.325905442E-2,2.437693125E-2
9.438186083E0,-4.724257886E-3,4.116768725E-3,6.640682817E-3,9.130447173E-3
9.448119083E0,-3.949611448E-4,4.367376734E-3,1.502383590E-2,1.565073861E-2
9.458052083E0,-3.907146044E-3,-6.808369998E-3,2.101489305E-2,2.243313225E-2
9.467984084E0,-6.983950920E-3,2.715172861E-3,1.937065601E-2,2.076944988E-2
9.477917084E0,-4.874787144E-3,6.913784333E-4,2.805435598E-2,2.848312559E-2
9.487850084E0,-1.092332974E-3,9.605330788E-4,2.551081717E-2,2.555225250E-2
9.497783083E0,4.147576243E-3,-4.274314642E-3,2.700536549E-2,2.765432913E-2
9.507715084E0,8.067366891E-3,-3.430378698E-3,2.192004204E-2,2.360801028E-2
9.517648084E0,-4.980000481E-3,-2.129574213E-3,1.084600031E-2,1.212316848E-2
9.527581084E0,-2.347291633E-3,-3.878805321E-3,1.773518980E-2,1.830551463E-2
9.537514084E0,4.662277400E-3,-9.752881620E-3,2.956059873E-2,3.147514143E-2
9.547446084E0,-3.271042071E-3,3.181195948E-3,1.983550966E-2,2.035355417E-2
